latitude,longitude,elevation,time
51.52464,-0.168582,35.7,2023-05-19 15:34:34+00:00
51.524669,-0.168549,35.7,2023-05-19 15:34:35+00:00
51.524678,-0.168535,35.7,2023-05-19 15:34:36+00:00
51.524703,-0.168486,35.7,2023-05-19 15:34:37+00:00
51.524721,-0.168477,35.7,2023-05-19 15:34:38+00:00
51.52474,-0.168429,35.8,2023-05-19 15:34:39+00:00
51.524746,-0.168408,35.8,2023-05-19 15:34:40+00:00
51.524753,-0.168383,35.8,2023-05-19 15:34:41+00:00
51.524746,-0.168357,35.8,2023-05-19 15:34:42+00:00
51.524724,-0.168334,35.8,2023-05-19 15:34:43+00:00
51.524712,-0.168323,35.7,2023-05-19 15:34:44+00:00
51.52469,-0.168294,35.7,2023-05-19 15:34:45+00:00
51.524662,-0.168254,35.6,2023-05-19 15:34:46+00:00
51.524653,-0.168239,35.6,2023-05-19 15:34:47+00:00
51.524623,-0.1682,35.5,2023-05-19 15:34:48+00:00
51.52461,-0.168188,35.5,2023-05-19 15:34:49+00:00
51.524587,-0.168142,35.5,2023-05-19 15:34:50+00:00
51.524581,-0.168126,35.4,2023-05-19 15:34:51+00:00
51.524553,-0.168093,35.4,2023-05-19 15:34:52+00:00
51.524543,-0.168085,35.4,2023-05-19 15:34:53+00:00
51.52451,-0.168054,35.3,2023-05-19 15:34:54+00:00
51.5245,-0.168043,35.3,2023-05-19 15:34:55+00:00
51.524454,-0.167988,35.2,2023-05-19 15:34:56+00:00
51.524424,-0.167962,35.1,2023-05-19 15:34:57+00:00
51.524402,-0.167932,35.1,2023-05-19 15:34:58+00:00
51.524381,-0.167903,35.0,2023-05-19 15:34:59+00:00
51.524354,-0.167893,35.0,2023-05-19 15:35:00+00:00
51.524341,-0.167841,35.0,2023-05-19 15:35:01+00:00
51.524321,-0.167803,34.9,2023-05-19 15:35:02+00:00
51.524314,-0.167788,34.9,2023-05-19 15:35:03+00:00
51.524289,-0.167744,34.9,2023-05-19 15:35:04+00:00
51.524281,-0.167729,34.8,2023-05-19 15:35:05+00:00
51.524267,-0.167684,34.8,2023-05-19 15:35:06+00:00
51.524264,-0.167639,34.8,2023-05-19 15:35:07+00:00
51.52426,-0.167595,34.7,2023-05-19 15:35:08+00:00
51.524269,-0.167546,34.7,2023-05-19 15:35:09+00:00
51.524272,-0.167489,34.6,2023-05-19 15:35:10+00:00
51.524268,-0.167464,34.6,2023-05-19 15:35:11+00:00
51.524265,-0.16741,34.5,2023-05-19 15:35:12+00:00
51.524266,-0.167394,34.5,2023-05-19 15:35:13+00:00
51.524264,-0.167349,34.5,2023-05-19 15:35:14+00:00
51.524271,-0.167295,34.1,2023-05-19 15:35:15+00:00
51.524272,-0.167282,34.1,2023-05-19 15:35:16+00:00
51.52429,-0.167242,34.1,2023-05-19 15:35:17+00:00
51.5243,-0.167225,34.1,2023-05-19 15:35:18+00:00
51.524321,-0.167176,34.1,2023-05-19 15:35:19+00:00
51.524329,-0.167162,34.1,2023-05-19 15:35:20+00:00
51.52434,-0.167126,34.1,2023-05-19 15:35:21+00:00
51.524356,-0.167094,34.1,2023-05-19 15:35:23+00:00
51.524375,-0.16705,34.1,2023-05-19 15:35:24+00:00
51.524383,-0.167035,34.1,2023-05-19 15:35:25+00:00
51.524406,-0.16701,34.1,2023-05-19 15:35:26+00:00
51.524434,-0.166974,34.1,2023-05-19 15:35:27+00:00
51.524443,-0.166965,34.1,2023-05-19 15:35:28+00:00
51.524472,-0.166938,34.1,2023-05-19 15:35:29+00:00
51.524483,-0.166926,34.1,2023-05-19 15:35:30+00:00
51.524501,-0.166874,34.1,2023-05-19 15:35:31+00:00
51.524506,-0.166853,34.1,2023-05-19 15:35:32+00:00
51.524526,-0.166823,34.1,2023-05-19 15:35:33+00:00
51.524553,-0.166777,34.1,2023-05-19 15:35:34+00:00
51.52456,-0.166761,34.1,2023-05-19 15:35:35+00:00
51.524585,-0.166722,34.1,2023-05-19 15:35:36+00:00
51.524595,-0.16671,34.1,2023-05-19 15:35:37+00:00
51.524611,-0.166671,34.1,2023-05-19 15:35:38+00:00
51.524635,-0.166647,34.1,2023-05-19 15:35:39+00:00
51.524659,-0.166612,34.1,2023-05-19 15:35:40+00:00
51.524667,-0.166598,34.1,2023-05-19 15:35:41+00:00
51.524683,-0.166547,34.1,2023-05-19 15:35:42+00:00
51.524691,-0.166528,34.1,2023-05-19 15:35:43+00:00
51.524707,-0.166489,34.1,2023-05-19 15:35:44+00:00
51.524721,-0.166432,34.1,2023-05-19 15:35:45+00:00
51.524728,-0.166415,34.1,2023-05-19 15:35:46+00:00
51.524752,-0.166393,34.1,2023-05-19 15:35:47+00:00
51.524779,-0.166348,34.1,2023-05-19 15:35:48+00:00
51.524788,-0.166332,34.1,2023-05-19 15:35:49+00:00
51.524797,-0.166291,34.1,2023-05-19 15:35:50+00:00
51.524813,-0.166234,34.2,2023-05-19 15:35:51+00:00
51.524822,-0.166218,34.2,2023-05-19 15:35:52+00:00
51.52484,-0.166173,34.2,2023-05-19 15:35:53+00:00
51.524844,-0.166152,34.2,2023-05-19 15:35:54+00:00
51.524856,-0.166103,34.2,2023-05-19 15:35:55+00:00
51.524874,-0.166049,34.2,2023-05-19 15:35:56+00:00
51.52488,-0.166033,34.2,2023-05-19 15:35:57+00:00
51.524903,-0.166002,34.2,2023-05-19 15:35:58+00:00
51.524915,-0.165959,34.2,2023-05-19 15:35:59+00:00
51.524934,-0.165908,34.2,2023-05-19 15:36:00+00:00
51.52494,-0.165893,34.2,2023-05-19 15:36:01+00:00
51.524951,-0.165845,34.3,2023-05-19 15:36:02+00:00
51.52496,-0.16579,34.3,2023-05-19 15:36:03+00:00
51.524959,-0.16577,34.3,2023-05-19 15:36:04+00:00
51.524974,-0.165718,34.3,2023-05-19 15:36:05+00:00
51.524979,-0.1657,34.3,2023-05-19 15:36:06+00:00
51.524991,-0.165657,34.4,2023-05-19 15:36:07+00:00
51.524998,-0.165645,34.4,2023-05-19 15:36:08+00:00
51.525016,-0.165604,34.4,2023-05-19 15:36:09+00:00
51.525024,-0.16559,34.4,2023-05-19 15:36:10+00:00
51.525033,-0.165547,34.5,2023-05-19 15:36:11+00:00
51.525036,-0.165503,34.5,2023-05-19 15:36:12+00:00
51.525045,-0.165454,34.5,2023-05-19 15:36:13+00:00
51.52505,-0.165436,34.6,2023-05-19 15:36:14+00:00
51.525061,-0.16539,34.6,2023-05-19 15:36:15+00:00
51.525064,-0.165374,34.6,2023-05-19 15:36:16+00:00
51.525081,-0.165322,34.7,2023-05-19 15:36:17+00:00
51.52508,-0.165302,34.7,2023-05-19 15:36:18+00:00
51.525086,-0.165243,34.7,2023-05-19 15:36:19+00:00
51.525089,-0.165222,34.7,2023-05-19 15:36:20+00:00
51.525109,-0.165181,34.8,2023-05-19 15:36:21+00:00
51.525115,-0.165164,34.8,2023-05-19 15:36:22+00:00
51.525134,-0.165112,34.8,2023-05-19 15:36:23+00:00
51.525141,-0.165095,34.9,2023-05-19 15:36:24+00:00
51.525156,-0.165041,34.9,2023-05-19 15:36:25+00:00
51.525157,-0.165012,34.9,2023-05-19 15:36:26+00:00
51.525165,-0.164952,35.0,2023-05-19 15:36:27+00:00
51.525166,-0.16493,35.0,2023-05-19 15:36:28+00:00
51.525167,-0.164879,35.0,2023-05-19 15:36:29+00:00
51.525177,-0.164817,35.1,2023-05-19 15:36:30+00:00
51.52518,-0.164797,35.1,2023-05-19 15:36:31+00:00
51.525185,-0.164736,35.1,2023-05-19 15:36:32+00:00
51.525185,-0.164716,35.1,2023-05-19 15:36:33+00:00
51.525196,-0.164661,35.2,2023-05-19 15:36:34+00:00
51.525198,-0.164642,35.2,2023-05-19 15:36:35+00:00
51.5252,-0.164598,35.2,2023-05-19 15:36:36+00:00
51.52521,-0.164556,35.2,2023-05-19 15:36:37+00:00
51.52522,-0.164504,35.2,2023-05-19 15:36:38+00:00
51.525224,-0.164458,35.3,2023-05-19 15:36:39+00:00
51.525241,-0.164402,35.3,2023-05-19 15:36:40+00:00
51.525248,-0.164383,35.3,2023-05-19 15:36:41+00:00
51.52525,-0.164337,35.3,2023-05-19 15:36:42+00:00
51.525255,-0.16428,35.3,2023-05-19 15:36:43+00:00
51.525258,-0.164259,35.3,2023-05-19 15:36:44+00:00
51.525268,-0.164197,35.3,2023-05-19 15:36:45+00:00
51.525273,-0.164175,35.3,2023-05-19 15:36:46+00:00
51.525282,-0.164133,35.3,2023-05-19 15:36:47+00:00
51.525291,-0.164083,35.2,2023-05-19 15:36:48+00:00
51.525294,-0.16406,35.2,2023-05-19 15:36:49+00:00
51.525305,-0.164003,35.2,2023-05-19 15:36:50+00:00
51.525309,-0.163981,35.2,2023-05-19 15:36:51+00:00
51.525321,-0.163941,35.2,2023-05-19 15:36:52+00:00
51.525329,-0.163882,35.1,2023-05-19 15:36:53+00:00
51.525329,-0.16386,35.1,2023-05-19 15:36:54+00:00
51.525338,-0.163816,35.1,2023-05-19 15:36:55+00:00
51.525341,-0.163762,35.1,2023-05-19 15:36:56+00:00
51.525343,-0.163746,35.0,2023-05-19 15:36:57+00:00
51.525365,-0.163697,34.9,2023-05-19 15:36:58+00:00
51.525371,-0.16368,34.9,2023-05-19 15:36:59+00:00
51.525368,-0.163616,34.8,2023-05-19 15:37:00+00:00
51.525368,-0.163594,34.7,2023-05-19 15:37:01+00:00
51.525378,-0.163523,34.6,2023-05-19 15:37:02+00:00
51.525392,-0.163466,34.5,2023-05-19 15:37:03+00:00
51.525397,-0.163449,34.5,2023-05-19 15:37:04+00:00
51.525405,-0.163389,34.3,2023-05-19 15:37:05+00:00
51.525408,-0.163369,34.3,2023-05-19 15:37:06+00:00
51.525419,-0.163316,34.2,2023-05-19 15:37:07+00:00
51.525425,-0.163299,34.1,2023-05-19 15:37:08+00:00
51.525434,-0.163242,34.0,2023-05-19 15:37:09+00:00
51.525436,-0.16322,34.0,2023-05-19 15:37:10+00:00
51.525445,-0.163168,33.8,2023-05-19 15:37:11+00:00
51.525445,-0.163149,33.8,2023-05-19 15:37:12+00:00
51.525451,-0.163093,33.7,2023-05-19 15:37:13+00:00
51.525453,-0.163068,33.7,2023-05-19 15:37:14+00:00
51.525455,-0.163021,33.6,2023-05-19 15:37:15+00:00
51.525463,-0.162959,33.5,2023-05-19 15:37:16+00:00
51.525463,-0.162937,33.4,2023-05-19 15:37:17+00:00
51.525472,-0.162872,33.3,2023-05-19 15:37:18+00:00
51.525472,-0.162848,33.3,2023-05-19 15:37:19+00:00
51.525475,-0.162801,33.2,2023-05-19 15:37:20+00:00
51.525474,-0.162747,33.1,2023-05-19 15:37:21+00:00
51.525482,-0.162704,33.0,2023-05-19 15:37:22+00:00
51.525494,-0.16265,32.8,2023-05-19 15:37:23+00:00
51.525499,-0.162631,32.8,2023-05-19 15:37:24+00:00
51.525516,-0.162581,32.7,2023-05-19 15:37:25+00:00
51.525527,-0.162568,32.6,2023-05-19 15:37:26+00:00
51.525545,-0.162532,32.5,2023-05-19 15:37:27+00:00
51.525557,-0.162485,32.4,2023-05-19 15:37:28+00:00
51.525562,-0.162466,32.4,2023-05-19 15:37:29+00:00
51.525573,-0.162426,32.3,2023-05-19 15:37:30+00:00
51.525586,-0.162367,32.1,2023-05-19 15:37:31+00:00
51.52559,-0.162343,32.1,2023-05-19 15:37:32+00:00
51.525593,-0.1623,32.0,2023-05-19 15:37:33+00:00
51.525609,-0.162248,31.9,2023-05-19 15:37:34+00:00
51.525615,-0.162231,31.9,2023-05-19 15:37:35+00:00
51.525628,-0.162176,31.7,2023-05-19 15:37:36+00:00
51.525632,-0.16216,31.7,2023-05-19 15:37:37+00:00
51.525648,-0.162123,31.6,2023-05-19 15:37:38+00:00
51.525652,-0.162108,31.6,2023-05-19 15:37:39+00:00
51.525662,-0.162098,31.6,2023-05-19 15:37:40+00:00
51.525683,-0.162081,31.5,2023-05-19 15:37:41+00:00
51.525702,-0.162029,31.4,2023-05-19 15:37:42+00:00
51.52571,-0.162007,31.4,2023-05-19 15:37:43+00:00
51.525716,-0.161933,31.2,2023-05-19 15:37:45+00:00
51.525719,-0.16191,31.2,2023-05-19 15:37:46+00:00
51.525722,-0.161887,31.1,2023-05-19 15:37:47+00:00
51.525731,-0.16183,31.0,2023-05-19 15:37:48+00:00
51.525731,-0.16181,31.0,2023-05-19 15:37:49+00:00
51.525733,-0.161755,30.9,2023-05-19 15:37:50+00:00
51.525731,-0.161734,30.9,2023-05-19 15:37:51+00:00
51.525742,-0.161686,30.9,2023-05-19 15:37:52+00:00
51.525743,-0.16167,30.9,2023-05-19 15:37:53+00:00
51.525753,-0.161649,30.9,2023-05-19 15:37:54+00:00
51.525757,-0.161619,30.8,2023-05-19 15:37:55+00:00
51.525769,-0.161612,30.8,2023-05-19 15:37:56+00:00
51.525775,-0.16162,30.8,2023-05-19 15:37:57+00:00
51.52578,-0.161628,30.8,2023-05-19 15:37:58+00:00
51.525786,-0.161636,30.8,2023-05-19 15:37:59+00:00
51.525792,-0.161644,30.8,2023-05-19 15:38:00+00:00
51.5258,-0.161671,30.8,2023-05-19 15:38:01+00:00
51.525807,-0.161682,30.8,2023-05-19 15:38:02+00:00
51.525813,-0.161693,30.8,2023-05-19 15:38:03+00:00
51.52582,-0.161704,30.8,2023-05-19 15:38:04+00:00
51.525823,-0.161744,30.8,2023-05-19 15:38:05+00:00
51.525827,-0.161764,30.8,2023-05-19 15:38:06+00:00
51.525831,-0.161783,30.8,2023-05-19 15:38:07+00:00
51.525866,-0.16184,30.8,2023-05-19 15:38:08+00:00
51.52589,-0.161902,30.8,2023-05-19 15:38:09+00:00
51.525925,-0.161934,30.8,2023-05-19 15:38:10+00:00
51.525955,-0.161949,30.8,2023-05-19 15:38:11+00:00
51.525979,-0.161983,30.9,2023-05-19 15:38:12+00:00
51.526009,-0.162003,30.9,2023-05-19 15:38:13+00:00
51.526016,-0.162016,30.9,2023-05-19 15:38:14+00:00
51.526047,-0.162061,30.9,2023-05-19 15:38:15+00:00
51.526058,-0.16208,30.9,2023-05-19 15:38:16+00:00
51.526087,-0.16212,30.9,2023-05-19 15:38:17+00:00
51.526099,-0.16213,30.9,2023-05-19 15:38:18+00:00
51.526135,-0.162156,30.9,2023-05-19 15:38:19+00:00
51.526146,-0.162172,30.9,2023-05-19 15:38:20+00:00
51.526171,-0.162213,31.0,2023-05-19 15:38:21+00:00
51.526178,-0.162227,31.0,2023-05-19 15:38:22+00:00
51.526162,-0.162284,31.0,2023-05-19 15:38:23+00:00
51.526156,-0.162335,31.0,2023-05-19 15:38:24+00:00
51.526159,-0.16238,31.0,2023-05-19 15:38:25+00:00
51.526176,-0.16243,31.0,2023-05-19 15:38:26+00:00
51.526182,-0.162449,31.0,2023-05-19 15:38:27+00:00
51.526209,-0.162478,31.0,2023-05-19 15:38:28+00:00
51.526217,-0.162486,31.0,2023-05-19 15:38:29+00:00
51.526234,-0.162534,31.0,2023-05-19 15:38:30+00:00
51.526241,-0.162547,31.0,2023-05-19 15:38:31+00:00
51.526265,-0.162572,31.1,2023-05-19 15:38:32+00:00
51.526275,-0.162579,31.1,2023-05-19 15:38:33+00:00
51.5263,-0.162601,31.1,2023-05-19 15:38:34+00:00
51.526306,-0.162613,31.1,2023-05-19 15:38:35+00:00
51.526327,-0.162653,31.1,2023-05-19 15:38:36+00:00
51.526334,-0.162667,31.1,2023-05-19 15:38:37+00:00
51.526353,-0.162707,31.1,2023-05-19 15:38:38+00:00
51.526362,-0.162723,31.1,2023-05-19 15:38:39+00:00
51.526383,-0.162755,31.1,2023-05-19 15:38:40+00:00
51.526395,-0.162794,31.1,2023-05-19 15:38:41+00:00
51.526403,-0.162837,31.1,2023-05-19 15:38:42+00:00
51.526405,-0.162884,31.1,2023-05-19 15:38:43+00:00
51.526411,-0.162932,31.2,2023-05-19 15:38:44+00:00
51.526423,-0.162977,31.2,2023-05-19 15:38:45+00:00
51.52645,-0.163006,31.2,2023-05-19 15:38:46+00:00
51.526471,-0.163041,31.2,2023-05-19 15:38:47+00:00
51.52648,-0.163049,31.2,2023-05-19 15:38:48+00:00
51.526519,-0.163045,31.2,2023-05-19 15:38:49+00:00
51.526532,-0.163037,31.3,2023-05-19 15:38:50+00:00
51.526565,-0.163035,31.3,2023-05-19 15:38:51+00:00
51.526573,-0.16304,31.3,2023-05-19 15:38:52+00:00
51.526586,-0.163036,31.3,2023-05-19 15:38:53+00:00
51.526606,-0.163019,31.3,2023-05-19 15:38:54+00:00
51.526627,-0.162995,31.2,2023-05-19 15:38:55+00:00
51.526635,-0.162984,31.2,2023-05-19 15:38:56+00:00
51.526648,-0.162967,31.2,2023-05-19 15:38:57+00:00
51.526657,-0.16295,31.2,2023-05-19 15:38:58+00:00
51.526665,-0.162956,31.2,2023-05-19 15:38:59+00:00
51.526685,-0.162966,31.2,2023-05-19 15:39:00+00:00
51.526717,-0.162973,31.2,2023-05-19 15:39:01+00:00
51.526728,-0.162975,31.2,2023-05-19 15:39:02+00:00
51.526746,-0.162977,31.2,2023-05-19 15:39:03+00:00
51.526752,-0.162973,31.2,2023-05-19 15:39:04+00:00
51.526759,-0.162946,31.2,2023-05-19 15:39:05+00:00
51.526771,-0.162904,31.2,2023-05-19 15:39:06+00:00
51.526803,-0.162837,31.1,2023-05-19 15:39:07+00:00
51.526826,-0.162807,31.1,2023-05-19 15:39:08+00:00
51.526853,-0.162769,31.1,2023-05-19 15:39:09+00:00
51.526862,-0.162757,31.1,2023-05-19 15:39:10+00:00
51.526888,-0.162746,31.1,2023-05-19 15:39:11+00:00
51.526916,-0.162699,31.0,2023-05-19 15:39:12+00:00
51.526926,-0.162683,31.0,2023-05-19 15:39:13+00:00
51.526944,-0.162644,31.0,2023-05-19 15:39:14+00:00
51.526948,-0.162628,31.0,2023-05-19 15:39:15+00:00
51.526965,-0.162572,31.0,2023-05-19 15:39:16+00:00
51.526973,-0.162554,30.9,2023-05-19 15:39:17+00:00
51.526983,-0.162504,30.9,2023-05-19 15:39:18+00:00
51.526989,-0.162489,30.9,2023-05-19 15:39:19+00:00
51.527007,-0.162447,30.9,2023-05-19 15:39:20+00:00
51.527018,-0.16244,30.9,2023-05-19 15:39:21+00:00
51.527054,-0.162428,30.9,2023-05-19 15:39:22+00:00
51.527083,-0.162421,30.9,2023-05-19 15:39:23+00:00
51.527114,-0.162391,30.8,2023-05-19 15:39:24+00:00
51.527126,-0.162381,30.8,2023-05-19 15:39:25+00:00
51.527148,-0.162332,30.8,2023-05-19 15:39:26+00:00
51.527155,-0.162316,30.8,2023-05-19 15:39:27+00:00
51.527176,-0.162277,30.8,2023-05-19 15:39:28+00:00
51.527181,-0.162264,30.8,2023-05-19 15:39:29+00:00
51.527202,-0.162225,30.8,2023-05-19 15:39:31+00:00
51.527207,-0.162206,30.8,2023-05-19 15:39:32+00:00
51.527237,-0.162168,30.7,2023-05-19 15:39:33+00:00
51.527245,-0.162153,30.7,2023-05-19 15:39:34+00:00
51.527261,-0.162118,30.7,2023-05-19 15:39:35+00:00
51.527281,-0.162088,30.7,2023-05-19 15:39:36+00:00
51.527299,-0.162045,30.7,2023-05-19 15:39:37+00:00
51.527304,-0.162032,30.7,2023-05-19 15:39:38+00:00
51.527325,-0.161991,30.7,2023-05-19 15:39:39+00:00
51.527333,-0.161977,30.6,2023-05-19 15:39:40+00:00
51.527359,-0.161945,30.6,2023-05-19 15:39:41+00:00
51.527369,-0.161932,30.6,2023-05-19 15:39:42+00:00
51.527388,-0.161899,30.6,2023-05-19 15:39:43+00:00
51.527406,-0.161857,30.6,2023-05-19 15:39:44+00:00
51.527413,-0.16184,30.6,2023-05-19 15:39:45+00:00
51.527444,-0.161811,30.5,2023-05-19 15:39:46+00:00
51.527455,-0.161803,30.5,2023-05-19 15:39:47+00:00
51.527484,-0.16177,30.5,2023-05-19 15:39:48+00:00
51.527493,-0.161752,30.5,2023-05-19 15:39:49+00:00
51.527503,-0.161731,30.5,2023-05-19 15:39:50+00:00
51.527508,-0.161709,30.5,2023-05-19 15:39:51+00:00
51.527494,-0.161691,30.3,2023-05-19 15:39:52+00:00
51.527494,-0.161673,30.3,2023-05-19 15:39:53+00:00
51.527493,-0.161654,30.3,2023-05-19 15:39:54+00:00
51.527492,-0.161635,30.3,2023-05-19 15:39:55+00:00
51.52751,-0.161599,30.3,2023-05-19 15:39:56+00:00
51.527516,-0.161588,30.3,2023-05-19 15:39:57+00:00
51.527527,-0.161573,30.3,2023-05-19 15:39:58+00:00
51.527545,-0.161559,30.3,2023-05-19 15:39:59+00:00
51.527582,-0.161557,30.3,2023-05-19 15:40:00+00:00
51.527595,-0.161554,30.3,2023-05-19 15:40:01+00:00
51.527614,-0.161542,30.2,2023-05-19 15:40:02+00:00
51.527612,-0.16152,30.2,2023-05-19 15:40:03+00:00
51.527576,-0.161496,30.2,2023-05-19 15:40:04+00:00
51.527563,-0.161489,30.2,2023-05-19 15:40:05+00:00
51.527535,-0.161473,30.2,2023-05-19 15:40:06+00:00
51.527505,-0.161441,30.2,2023-05-19 15:40:07+00:00
51.527496,-0.16143,30.2,2023-05-19 15:40:08+00:00
51.527476,-0.161395,30.1,2023-05-19 15:40:09+00:00
51.52746,-0.16135,30.1,2023-05-19 15:40:10+00:00
51.527454,-0.161336,30.1,2023-05-19 15:40:11+00:00
51.527444,-0.161294,30.1,2023-05-19 15:40:12+00:00
51.527439,-0.161283,30.1,2023-05-19 15:40:13+00:00
51.527418,-0.16125,30.1,2023-05-19 15:40:14+00:00
51.527413,-0.161236,30.1,2023-05-19 15:40:15+00:00
51.527392,-0.161204,30.1,2023-05-19 15:40:16+00:00
51.527385,-0.161195,30.1,2023-05-19 15:40:17+00:00
51.527351,-0.161182,30.1,2023-05-19 15:40:18+00:00
51.527334,-0.161175,30.1,2023-05-19 15:40:19+00:00
51.527311,-0.161148,30.0,2023-05-19 15:40:20+00:00
51.527275,-0.161117,30.0,2023-05-19 15:40:21+00:00
