latitude,longitude,elevation,time
51.524502,-0.168531,35.7,2023-05-21 18:03:57+00:00
51.524526,-0.168499,35.7,2023-05-21 18:03:58+00:00
51.524538,-0.16849,35.7,2023-05-21 18:03:59+00:00
51.524561,-0.168446,35.7,2023-05-21 18:04:00+00:00
51.52457,-0.168437,35.7,2023-05-21 18:04:01+00:00
51.524597,-0.168418,35.7,2023-05-21 18:04:02+00:00
51.524615,-0.168368,35.7,2023-05-21 18:04:03+00:00
51.52462,-0.168346,35.7,2023-05-21 18:04:04+00:00
51.524628,-0.168299,35.6,2023-05-21 18:04:05+00:00
51.524626,-0.168284,35.6,2023-05-21 18:04:06+00:00
51.52462,-0.168268,35.6,2023-05-21 18:04:07+00:00
51.524605,-0.168251,35.6,2023-05-21 18:04:08+00:00
51.524585,-0.168225,35.5,2023-05-21 18:04:09+00:00
51.524576,-0.168211,35.5,2023-05-21 18:04:10+00:00
51.524557,-0.168186,35.4,2023-05-21 18:04:11+00:00
51.524547,-0.168177,35.4,2023-05-21 18:04:12+00:00
51.524533,-0.168156,35.4,2023-05-21 18:04:13+00:00
51.524523,-0.168136,35.4,2023-05-21 18:04:14+00:00
51.524498,-0.16811,35.3,2023-05-21 18:04:15+00:00
51.524489,-0.168103,35.3,2023-05-21 18:04:16+00:00
51.524462,-0.168087,35.3,2023-05-21 18:04:17+00:00
51.524453,-0.16808,35.2,2023-05-21 18:04:18+00:00
51.524427,-0.168048,35.2,2023-05-21 18:04:19+00:00
51.524419,-0.168039,35.2,2023-05-21 18:04:20+00:00
51.524395,-0.167994,35.1,2023-05-21 18:04:21+00:00
51.524387,-0.167977,35.1,2023-05-21 18:04:22+00:00
51.524365,-0.167933,35.0,2023-05-21 18:04:23+00:00
51.524359,-0.167916,35.0,2023-05-21 18:04:24+00:00
51.524348,-0.167889,35.0,2023-05-21 18:04:25+00:00
51.524345,-0.167864,35.0,2023-05-21 18:04:26+00:00
51.524345,-0.167837,35.0,2023-05-21 18:04:27+00:00
51.52435,-0.167825,35.0,2023-05-21 18:04:28+00:00
51.524352,-0.167812,34.9,2023-05-21 18:04:29+00:00
51.524339,-0.16779,34.9,2023-05-21 18:04:30+00:00
51.524332,-0.167777,34.9,2023-05-21 18:04:31+00:00
51.524326,-0.167764,34.9,2023-05-21 18:04:32+00:00
51.524306,-0.167734,34.9,2023-05-21 18:04:33+00:00
51.524299,-0.167723,34.8,2023-05-21 18:04:34+00:00
51.524288,-0.167704,34.8,2023-05-21 18:04:35+00:00
51.524276,-0.16768,34.8,2023-05-21 18:04:36+00:00
51.524254,-0.167653,34.8,2023-05-21 18:04:37+00:00
51.524246,-0.167645,34.7,2023-05-21 18:04:38+00:00
51.524233,-0.167624,34.7,2023-05-21 18:04:39+00:00
51.524225,-0.167611,34.7,2023-05-21 18:04:40+00:00
51.524215,-0.167594,34.7,2023-05-21 18:04:41+00:00
51.524204,-0.167583,34.7,2023-05-21 18:04:42+00:00
51.524195,-0.16758,34.6,2023-05-21 18:04:43+00:00
51.524191,-0.167576,34.6,2023-05-21 18:04:44+00:00
51.524183,-0.167568,34.6,2023-05-21 18:04:45+00:00
51.52419,-0.167565,34.6,2023-05-21 18:04:46+00:00
51.524187,-0.167548,34.6,2023-05-21 18:04:47+00:00
51.52419,-0.167509,34.6,2023-05-21 18:04:48+00:00
51.524191,-0.167486,34.5,2023-05-21 18:04:49+00:00
51.524191,-0.167464,34.5,2023-05-21 18:04:50+00:00
51.524196,-0.167436,34.5,2023-05-21 18:04:51+00:00
51.524198,-0.167411,34.5,2023-05-21 18:04:52+00:00
51.524207,-0.167372,34.4,2023-05-21 18:04:53+00:00
51.524211,-0.167357,34.4,2023-05-21 18:04:54+00:00
51.52421,-0.167305,34.1,2023-05-21 18:04:55+00:00
51.524213,-0.167289,34.1,2023-05-21 18:04:56+00:00
51.524227,-0.167245,34.1,2023-05-21 18:04:57+00:00
51.524231,-0.167232,34.1,2023-05-21 18:04:58+00:00
51.524247,-0.167182,34.1,2023-05-21 18:04:59+00:00
51.524251,-0.167162,34.1,2023-05-21 18:05:00+00:00
51.524267,-0.167126,34.1,2023-05-21 18:05:01+00:00
51.524284,-0.167071,34.1,2023-05-21 18:05:02+00:00
51.524288,-0.167042,34.1,2023-05-21 18:05:03+00:00
51.524316,-0.167003,34.1,2023-05-21 18:05:04+00:00
51.524327,-0.166991,34.1,2023-05-21 18:05:05+00:00
51.524351,-0.166949,34.1,2023-05-21 18:05:06+00:00
51.524359,-0.166933,34.1,2023-05-21 18:05:07+00:00
51.524381,-0.166897,34.1,2023-05-21 18:05:08+00:00
51.524388,-0.166882,34.1,2023-05-21 18:05:09+00:00
51.524406,-0.16685,34.1,2023-05-21 18:05:10+00:00
51.524431,-0.166799,34.1,2023-05-21 18:05:11+00:00
51.524437,-0.166776,34.1,2023-05-21 18:05:12+00:00
51.524464,-0.16676,34.1,2023-05-21 18:05:13+00:00
51.524486,-0.16672,34.1,2023-05-21 18:05:14+00:00
51.524494,-0.16671,34.1,2023-05-21 18:05:15+00:00
51.524515,-0.166671,34.1,2023-05-21 18:05:16+00:00
51.524535,-0.166638,34.1,2023-05-21 18:05:17+00:00
51.524547,-0.166598,34.1,2023-05-21 18:05:18+00:00
51.524563,-0.166557,34.1,2023-05-21 18:05:19+00:00
51.524599,-0.166554,34.1,2023-05-21 18:05:20+00:00
51.52462,-0.166497,34.1,2023-05-21 18:05:21+00:00
51.524625,-0.166473,34.1,2023-05-21 18:05:22+00:00
51.524646,-0.166422,34.1,2023-05-21 18:05:23+00:00
51.524657,-0.166408,34.1,2023-05-21 18:05:24+00:00
51.524683,-0.166374,34.1,2023-05-21 18:05:25+00:00
51.524695,-0.166369,34.1,2023-05-21 18:05:26+00:00
51.524708,-0.166328,34.1,2023-05-21 18:05:27+00:00
51.524698,-0.16626,34.1,2023-05-21 18:05:28+00:00
51.524711,-0.166198,34.1,2023-05-21 18:05:29+00:00
51.524719,-0.166176,34.2,2023-05-21 18:05:30+00:00
51.524738,-0.166145,34.2,2023-05-21 18:05:31+00:00
51.524763,-0.166113,34.2,2023-05-21 18:05:32+00:00
51.524772,-0.166102,34.2,2023-05-21 18:05:33+00:00
51.524791,-0.166048,34.2,2023-05-21 18:05:34+00:00
51.524799,-0.166027,34.2,2023-05-21 18:05:35+00:00
51.52481,-0.165966,34.2,2023-05-21 18:05:36+00:00
51.524814,-0.165947,34.2,2023-05-21 18:05:37+00:00
51.524827,-0.165905,34.2,2023-05-21 18:05:38+00:00
51.524839,-0.165866,34.2,2023-05-21 18:05:39+00:00
51.524854,-0.165806,34.2,2023-05-21 18:05:40+00:00
51.524861,-0.165785,34.2,2023-05-21 18:05:41+00:00
51.524889,-0.16575,34.3,2023-05-21 18:05:42+00:00
51.524894,-0.165733,34.3,2023-05-21 18:05:43+00:00
51.524921,-0.165711,34.3,2023-05-21 18:05:44+00:00
51.524936,-0.165671,34.3,2023-05-21 18:05:45+00:00
51.524937,-0.165654,34.3,2023-05-21 18:05:46+00:00
51.524929,-0.165597,34.4,2023-05-21 18:05:47+00:00
51.524928,-0.165577,34.4,2023-05-21 18:05:48+00:00
51.524927,-0.165528,34.4,2023-05-21 18:05:49+00:00
51.524933,-0.165472,34.5,2023-05-21 18:05:50+00:00
51.524933,-0.165453,34.5,2023-05-21 18:05:51+00:00
51.524951,-0.165412,34.5,2023-05-21 18:05:52+00:00
51.524955,-0.165397,34.5,2023-05-21 18:05:53+00:00
51.524964,-0.165351,34.6,2023-05-21 18:05:54+00:00
51.524966,-0.165332,34.6,2023-05-21 18:05:55+00:00
51.524977,-0.165275,34.6,2023-05-21 18:05:56+00:00
51.524981,-0.165252,34.7,2023-05-21 18:05:57+00:00
51.524998,-0.165218,34.7,2023-05-21 18:05:58+00:00
51.525017,-0.165178,34.7,2023-05-21 18:05:59+00:00
51.525036,-0.165139,34.8,2023-05-21 18:06:00+00:00
51.525052,-0.165085,34.8,2023-05-21 18:06:01+00:00
51.525056,-0.165065,34.9,2023-05-21 18:06:02+00:00
51.525074,-0.165014,34.9,2023-05-21 18:06:03+00:00
51.525077,-0.164994,34.9,2023-05-21 18:06:04+00:00
51.525088,-0.16494,35.0,2023-05-21 18:06:05+00:00
51.525088,-0.16492,35.0,2023-05-21 18:06:06+00:00
51.525103,-0.164857,35.0,2023-05-21 18:06:07+00:00
51.525108,-0.164833,35.1,2023-05-21 18:06:08+00:00
51.525119,-0.164774,35.1,2023-05-21 18:06:09+00:00
51.52512,-0.164754,35.1,2023-05-21 18:06:10+00:00
51.525125,-0.164704,35.1,2023-05-21 18:06:11+00:00
51.525138,-0.164644,35.2,2023-05-21 18:06:12+00:00
51.525148,-0.164622,35.2,2023-05-21 18:06:13+00:00
51.525159,-0.164576,35.2,2023-05-21 18:06:14+00:00
51.525168,-0.164534,35.2,2023-05-21 18:06:15+00:00
51.52517,-0.164471,35.2,2023-05-21 18:06:16+00:00
51.525172,-0.164451,35.3,2023-05-21 18:06:17+00:00
51.525177,-0.164405,35.3,2023-05-21 18:06:18+00:00
51.525184,-0.164348,35.3,2023-05-21 18:06:19+00:00
51.525187,-0.164329,35.3,2023-05-21 18:06:20+00:00
51.525201,-0.164274,35.3,2023-05-21 18:06:21+00:00
51.525206,-0.164255,35.3,2023-05-21 18:06:22+00:00
51.525205,-0.164208,35.3,2023-05-21 18:06:23+00:00
51.525211,-0.164165,35.3,2023-05-21 18:06:24+00:00
51.525219,-0.164124,35.3,2023-05-21 18:06:25+00:00
51.525226,-0.164066,35.3,2023-05-21 18:06:26+00:00
51.525226,-0.164048,35.2,2023-05-21 18:06:27+00:00
51.525244,-0.163993,35.2,2023-05-21 18:06:28+00:00
51.525251,-0.163974,35.2,2023-05-21 18:06:29+00:00
51.52527,-0.163941,35.2,2023-05-21 18:06:30+00:00
51.525278,-0.163887,35.2,2023-05-21 18:06:31+00:00
51.525281,-0.16387,35.1,2023-05-21 18:06:32+00:00
51.52529,-0.163818,35.1,2023-05-21 18:06:33+00:00
51.525295,-0.163798,35.1,2023-05-21 18:06:34+00:00
51.525307,-0.163746,35.1,2023-05-21 18:06:35+00:00
51.525312,-0.163727,35.0,2023-05-21 18:06:36+00:00
51.525316,-0.163671,34.9,2023-05-21 18:06:37+00:00
51.525316,-0.163655,34.9,2023-05-21 18:06:38+00:00
51.525318,-0.163605,34.8,2023-05-21 18:06:39+00:00
51.525319,-0.163587,34.8,2023-05-21 18:06:40+00:00
51.525319,-0.163537,34.7,2023-05-21 18:06:41+00:00
51.525319,-0.163519,34.6,2023-05-21 18:06:42+00:00
51.525325,-0.163465,34.5,2023-05-21 18:06:43+00:00
51.525328,-0.163448,34.5,2023-05-21 18:06:44+00:00
51.52534,-0.163395,34.4,2023-05-21 18:06:45+00:00
51.525346,-0.163378,34.4,2023-05-21 18:06:46+00:00
51.525355,-0.163323,34.3,2023-05-21 18:06:47+00:00
51.525359,-0.163306,34.2,2023-05-21 18:06:48+00:00
51.52537,-0.163251,34.1,2023-05-21 18:06:49+00:00
51.525372,-0.163236,34.1,2023-05-21 18:06:50+00:00
51.525386,-0.163192,33.9,2023-05-21 18:06:51+00:00
51.525392,-0.163177,33.9,2023-05-21 18:06:52+00:00
51.525401,-0.16312,33.8,2023-05-21 18:06:53+00:00
51.525404,-0.163101,33.7,2023-05-21 18:06:54+00:00
51.525408,-0.163046,33.6,2023-05-21 18:06:55+00:00
51.52541,-0.163028,33.6,2023-05-21 18:06:56+00:00
51.525417,-0.162975,33.5,2023-05-21 18:06:57+00:00
51.52542,-0.162955,33.5,2023-05-21 18:06:58+00:00
51.525424,-0.162901,33.4,2023-05-21 18:06:59+00:00
51.525428,-0.162882,33.4,2023-05-21 18:07:00+00:00
51.525437,-0.162824,33.3,2023-05-21 18:07:01+00:00
51.525441,-0.162805,33.2,2023-05-21 18:07:02+00:00
51.525457,-0.162748,33.1,2023-05-21 18:07:03+00:00
51.525462,-0.162728,33.1,2023-05-21 18:07:04+00:00
51.525469,-0.162669,32.9,2023-05-21 18:07:05+00:00
51.525472,-0.162652,32.9,2023-05-21 18:07:06+00:00
51.525486,-0.162598,32.7,2023-05-21 18:07:07+00:00
51.525497,-0.162558,32.6,2023-05-21 18:07:08+00:00
51.525511,-0.162496,32.5,2023-05-21 18:07:09+00:00
51.525515,-0.162474,32.4,2023-05-21 18:07:10+00:00
51.525526,-0.162431,32.4,2023-05-21 18:07:11+00:00
51.525526,-0.162369,32.2,2023-05-21 18:07:12+00:00
51.525527,-0.162348,32.2,2023-05-21 18:07:13+00:00
51.525543,-0.162291,32.1,2023-05-21 18:07:14+00:00
51.525551,-0.162272,32.0,2023-05-21 18:07:15+00:00
51.525552,-0.162228,31.9,2023-05-21 18:07:16+00:00
51.525561,-0.162175,31.8,2023-05-21 18:07:17+00:00
51.525563,-0.162161,31.8,2023-05-21 18:07:18+00:00
51.525567,-0.162116,31.7,2023-05-21 18:07:19+00:00
51.525566,-0.162103,31.7,2023-05-21 18:07:20+00:00
51.525582,-0.162063,31.6,2023-05-21 18:07:21+00:00
51.52559,-0.16205,31.6,2023-05-21 18:07:22+00:00
51.525598,-0.161992,31.5,2023-05-21 18:07:23+00:00
51.525601,-0.161975,31.4,2023-05-21 18:07:24+00:00
51.525614,-0.161919,31.3,2023-05-21 18:07:25+00:00
51.525614,-0.161901,31.3,2023-05-21 18:07:26+00:00
51.52562,-0.16184,31.2,2023-05-21 18:07:27+00:00
51.525624,-0.161817,31.1,2023-05-21 18:07:28+00:00
51.525637,-0.161771,31.1,2023-05-21 18:07:29+00:00
51.52564,-0.161758,31.0,2023-05-21 18:07:30+00:00
51.52565,-0.161711,30.9,2023-05-21 18:07:31+00:00
51.525655,-0.161695,30.9,2023-05-21 18:07:32+00:00
51.525661,-0.161654,30.8,2023-05-21 18:07:33+00:00
51.525665,-0.161638,30.9,2023-05-21 18:07:34+00:00
51.525666,-0.161618,30.9,2023-05-21 18:07:35+00:00
51.525691,-0.16161,30.9,2023-05-21 18:07:36+00:00
51.525721,-0.161636,30.9,2023-05-21 18:07:37+00:00
51.525731,-0.161643,30.9,2023-05-21 18:07:38+00:00
51.525766,-0.161662,30.8,2023-05-21 18:07:39+00:00
51.525788,-0.161686,30.8,2023-05-21 18:07:40+00:00
51.525814,-0.161703,30.8,2023-05-21 18:07:41+00:00
51.525843,-0.161722,30.8,2023-05-21 18:07:42+00:00
51.525853,-0.16173,30.8,2023-05-21 18:07:43+00:00
51.525877,-0.161752,30.8,2023-05-21 18:07:44+00:00
51.525897,-0.161782,30.8,2023-05-21 18:07:45+00:00
51.525926,-0.161815,30.8,2023-05-21 18:07:46+00:00
51.525937,-0.161828,30.8,2023-05-21 18:07:47+00:00
51.525966,-0.161864,30.8,2023-05-21 18:07:48+00:00
51.525978,-0.161871,30.8,2023-05-21 18:07:49+00:00
51.525999,-0.16191,30.8,2023-05-21 18:07:50+00:00
51.526007,-0.161922,30.9,2023-05-21 18:07:51+00:00
51.526023,-0.161964,30.9,2023-05-21 18:07:52+00:00
51.526027,-0.161975,30.9,2023-05-21 18:07:53+00:00
51.526056,-0.162011,30.9,2023-05-21 18:07:54+00:00
51.526064,-0.162026,30.9,2023-05-21 18:07:55+00:00
51.526086,-0.162069,30.9,2023-05-21 18:07:56+00:00
51.526092,-0.162081,30.9,2023-05-21 18:07:57+00:00
51.526101,-0.162106,30.9,2023-05-21 18:07:58+00:00
51.526111,-0.16213,30.9,2023-05-21 18:07:59+00:00
51.526132,-0.162165,30.9,2023-05-21 18:08:00+00:00
51.526137,-0.162176,30.9,2023-05-21 18:08:01+00:00
51.526157,-0.16221,31.0,2023-05-21 18:08:02+00:00
51.526179,-0.16225,31.0,2023-05-21 18:08:03+00:00
51.526189,-0.162262,31.0,2023-05-21 18:08:04+00:00
51.526204,-0.162308,31.0,2023-05-21 18:08:05+00:00
51.52621,-0.162325,31.0,2023-05-21 18:08:06+00:00
51.526223,-0.162378,31.0,2023-05-21 18:08:07+00:00
51.526231,-0.162395,31.0,2023-05-21 18:08:08+00:00
51.526244,-0.162443,31.0,2023-05-21 18:08:09+00:00
51.526247,-0.162459,31.0,2023-05-21 18:08:10+00:00
51.52626,-0.1625,31.0,2023-05-21 18:08:11+00:00
51.526265,-0.162512,31.0,2023-05-21 18:08:12+00:00
51.526286,-0.162563,31.1,2023-05-21 18:08:13+00:00
51.526292,-0.16258,31.1,2023-05-21 18:08:14+00:00
51.526312,-0.162612,31.1,2023-05-21 18:08:15+00:00
51.526319,-0.16262,31.1,2023-05-21 18:08:16+00:00
51.526344,-0.162665,31.1,2023-05-21 18:08:17+00:00
51.526353,-0.162683,31.1,2023-05-21 18:08:18+00:00
51.526371,-0.162722,31.1,2023-05-21 18:08:19+00:00
51.526376,-0.162736,31.1,2023-05-21 18:08:20+00:00
51.526394,-0.162791,31.1,2023-05-21 18:08:21+00:00
51.526401,-0.162807,31.1,2023-05-21 18:08:22+00:00
51.526427,-0.16284,31.1,2023-05-21 18:08:23+00:00
51.526434,-0.162852,31.1,2023-05-21 18:08:24+00:00
51.526459,-0.162884,31.2,2023-05-21 18:08:25+00:00
51.526467,-0.162896,31.2,2023-05-21 18:08:26+00:00
51.526494,-0.162933,31.2,2023-05-21 18:08:27+00:00
51.526503,-0.162944,31.2,2023-05-21 18:08:28+00:00
51.526523,-0.16294,31.2,2023-05-21 18:08:29+00:00
51.526534,-0.162936,31.2,2023-05-21 18:08:30+00:00
51.526568,-0.162945,31.3,2023-05-21 18:08:31+00:00
51.52658,-0.162949,31.3,2023-05-21 18:08:32+00:00
51.526611,-0.162959,31.3,2023-05-21 18:08:33+00:00
51.526624,-0.162961,31.3,2023-05-21 18:08:34+00:00
51.526652,-0.162953,31.2,2023-05-21 18:08:35+00:00
51.526661,-0.162946,31.2,2023-05-21 18:08:36+00:00
51.526677,-0.162944,31.2,2023-05-21 18:08:37+00:00
51.526694,-0.16294,31.2,2023-05-21 18:08:38+00:00
51.526708,-0.162929,31.2,2023-05-21 18:08:39+00:00
51.526716,-0.162902,31.2,2023-05-21 18:08:40+00:00
51.526708,-0.162854,31.2,2023-05-21 18:08:41+00:00
51.526709,-0.162839,31.2,2023-05-21 18:08:42+00:00
51.526716,-0.162791,31.1,2023-05-21 18:08:43+00:00
51.526723,-0.162778,31.1,2023-05-21 18:08:44+00:00
51.526746,-0.162737,31.1,2023-05-21 18:08:45+00:00
51.526752,-0.162725,31.1,2023-05-21 18:08:46+00:00
51.526761,-0.16271,31.1,2023-05-21 18:08:47+00:00
51.526777,-0.162692,31.1,2023-05-21 18:08:48+00:00
51.526795,-0.162661,31.1,2023-05-21 18:08:49+00:00
51.526805,-0.162651,31.1,2023-05-21 18:08:50+00:00
51.526835,-0.162635,31.0,2023-05-21 18:08:51+00:00
51.526843,-0.162627,31.0,2023-05-21 18:08:52+00:00
51.526853,-0.162609,31.0,2023-05-21 18:08:53+00:00
51.526867,-0.1626,31.0,2023-05-21 18:08:54+00:00
51.526881,-0.162554,31.0,2023-05-21 18:08:55+00:00
51.526883,-0.162533,31.0,2023-05-21 18:08:56+00:00
51.526905,-0.162505,30.9,2023-05-21 18:08:57+00:00
51.526919,-0.162461,30.9,2023-05-21 18:08:58+00:00
51.526921,-0.162443,30.9,2023-05-21 18:08:59+00:00
51.526946,-0.1624,30.9,2023-05-21 18:09:00+00:00
51.526954,-0.162389,30.9,2023-05-21 18:09:01+00:00
51.526961,-0.162347,30.9,2023-05-21 18:09:02+00:00
51.526971,-0.162297,30.9,2023-05-21 18:09:03+00:00
51.526978,-0.162283,30.8,2023-05-21 18:09:04+00:00
51.527003,-0.162246,30.8,2023-05-21 18:09:05+00:00
51.527014,-0.162238,30.8,2023-05-21 18:09:06+00:00
51.527036,-0.162205,30.8,2023-05-21 18:09:07+00:00
51.527042,-0.162196,30.8,2023-05-21 18:09:08+00:00
51.527058,-0.16216,30.8,2023-05-21 18:09:09+00:00
51.527064,-0.162149,30.8,2023-05-21 18:09:10+00:00
51.527088,-0.162125,30.8,2023-05-21 18:09:11+00:00
51.527116,-0.162084,30.7,2023-05-21 18:09:12+00:00
51.527124,-0.162071,30.7,2023-05-21 18:09:13+00:00
51.52714,-0.162021,30.7,2023-05-21 18:09:14+00:00
51.52715,-0.16201,30.7,2023-05-21 18:09:15+00:00
51.527175,-0.16199,30.7,2023-05-21 18:09:16+00:00
51.527187,-0.161969,30.7,2023-05-21 18:09:17+00:00
51.527199,-0.161951,30.7,2023-05-21 18:09:18+00:00
51.527207,-0.161937,30.7,2023-05-21 18:09:19+00:00
51.527218,-0.16191,30.6,2023-05-21 18:09:20+00:00
51.527249,-0.161865,30.6,2023-05-21 18:09:21+00:00
51.527261,-0.161843,30.6,2023-05-21 18:09:22+00:00
51.527285,-0.161808,30.6,2023-05-21 18:09:23+00:00
51.527302,-0.1618,30.6,2023-05-21 18:09:24+00:00
51.527329,-0.161781,30.5,2023-05-21 18:09:25+00:00
51.527341,-0.161738,30.5,2023-05-21 18:09:26+00:00
51.527376,-0.161703,30.5,2023-05-21 18:09:27+00:00
51.527389,-0.161691,30.4,2023-05-21 18:09:28+00:00
51.527409,-0.161651,30.4,2023-05-21 18:09:29+00:00
51.527412,-0.161638,30.4,2023-05-21 18:09:30+00:00
51.527409,-0.161608,30.3,2023-05-21 18:09:31+00:00
51.527419,-0.161582,30.3,2023-05-21 18:09:32+00:00
51.527426,-0.161573,30.3,2023-05-21 18:09:33+00:00
51.527435,-0.161545,30.2,2023-05-21 18:09:34+00:00
51.527439,-0.161483,30.2,2023-05-21 18:09:35+00:00
51.527445,-0.161454,30.2,2023-05-21 18:09:36+00:00
51.527436,-0.16143,30.2,2023-05-21 18:09:37+00:00
51.527419,-0.161415,30.1,2023-05-21 18:09:38+00:00
51.527403,-0.161407,30.1,2023-05-21 18:09:39+00:00
