latitude,longitude,elevation,time
51.529829,-0.164771,36.8,2023-05-27 10:32:50+00:00
51.529802,-0.164759,36.7,2023-05-27 10:32:51+00:00
51.529771,-0.164763,36.7,2023-05-27 10:32:52+00:00
51.529736,-0.164736,36.6,2023-05-27 10:32:53+00:00
51.529725,-0.164728,36.6,2023-05-27 10:32:54+00:00
51.5297,-0.164708,36.5,2023-05-27 10:32:55+00:00
51.529664,-0.164693,36.5,2023-05-27 10:32:56+00:00
51.529651,-0.164693,36.4,2023-05-27 10:32:57+00:00
51.529618,-0.164672,36.4,2023-05-27 10:32:58+00:00
51.529605,-0.164667,36.4,2023-05-27 10:32:59+00:00
51.529572,-0.16465,36.3,2023-05-27 10:33:00+00:00
51.529561,-0.164641,36.3,2023-05-27 10:33:01+00:00
51.529531,-0.16461,36.2,2023-05-27 10:33:02+00:00
51.529521,-0.164597,36.2,2023-05-27 10:33:03+00:00
51.529484,-0.164543,36.1,2023-05-27 10:33:05+00:00
51.529472,-0.164525,36.1,2023-05-27 10:33:06+00:00
51.52946,-0.164506,36.0,2023-05-27 10:33:07+00:00
51.529439,-0.164473,35.9,2023-05-27 10:33:08+00:00
51.529418,-0.164437,35.8,2023-05-27 10:33:09+00:00
51.529395,-0.16441,35.7,2023-05-27 10:33:10+00:00
51.529364,-0.164396,35.5,2023-05-27 10:33:11+00:00
51.529336,-0.164367,35.4,2023-05-27 10:33:12+00:00
51.529304,-0.164328,35.3,2023-05-27 10:33:13+00:00
51.529294,-0.164309,35.2,2023-05-27 10:33:14+00:00
51.52927,-0.164282,35.1,2023-05-27 10:33:15+00:00
51.52925,-0.164251,35.0,2023-05-27 10:33:16+00:00
51.529227,-0.164221,34.9,2023-05-27 10:33:17+00:00
51.529199,-0.164182,34.8,2023-05-27 10:33:18+00:00
51.529191,-0.164168,34.7,2023-05-27 10:33:19+00:00
51.529165,-0.164142,34.6,2023-05-27 10:33:20+00:00
51.529134,-0.164101,34.5,2023-05-27 10:33:21+00:00
51.529122,-0.164092,34.4,2023-05-27 10:33:22+00:00
51.529102,-0.164061,34.3,2023-05-27 10:33:23+00:00
51.529072,-0.164038,34.2,2023-05-27 10:33:24+00:00
51.529049,-0.163999,34.1,2023-05-27 10:33:25+00:00
51.52904,-0.163983,34.0,2023-05-27 10:33:26+00:00
51.529011,-0.16395,33.9,2023-05-27 10:33:27+00:00
51.528999,-0.163941,33.9,2023-05-27 10:33:28+00:00
51.528975,-0.163912,33.8,2023-05-27 10:33:29+00:00
51.528969,-0.1639,33.8,2023-05-27 10:33:30+00:00
51.528947,-0.163857,33.7,2023-05-27 10:33:31+00:00
51.52894,-0.16384,33.6,2023-05-27 10:33:32+00:00
51.528913,-0.163824,33.6,2023-05-27 10:33:33+00:00
51.528905,-0.16382,33.5,2023-05-27 10:33:34+00:00
51.528885,-0.16378,33.5,2023-05-27 10:33:35+00:00
51.528878,-0.163761,33.5,2023-05-27 10:33:36+00:00
51.528855,-0.163717,33.4,2023-05-27 10:33:37+00:00
51.528846,-0.163703,33.4,2023-05-27 10:33:38+00:00
51.528828,-0.163652,33.4,2023-05-27 10:33:39+00:00
51.528819,-0.163638,33.4,2023-05-27 10:33:40+00:00
51.528791,-0.163592,33.4,2023-05-27 10:33:41+00:00
51.528776,-0.163581,33.3,2023-05-27 10:33:42+00:00
51.528759,-0.163555,33.3,2023-05-27 10:33:43+00:00
51.52875,-0.163549,33.3,2023-05-27 10:33:44+00:00
51.528748,-0.163547,33.3,2023-05-27 10:33:45+00:00
51.528746,-0.16355,33.3,2023-05-27 10:33:46+00:00
51.528734,-0.163549,33.3,2023-05-27 10:33:47+00:00
51.528721,-0.163559,33.3,2023-05-27 10:33:48+00:00
51.528715,-0.163568,33.3,2023-05-27 10:33:49+00:00
51.528702,-0.163575,33.3,2023-05-27 10:33:50+00:00
51.528691,-0.163574,33.3,2023-05-27 10:33:51+00:00
51.528668,-0.163571,33.3,2023-05-27 10:33:52+00:00
51.528661,-0.16357,33.3,2023-05-27 10:33:53+00:00
51.528654,-0.163568,33.3,2023-05-27 10:33:54+00:00
51.528643,-0.163559,33.3,2023-05-27 10:33:55+00:00
51.528634,-0.163555,33.2,2023-05-27 10:33:56+00:00
51.528622,-0.16355,33.2,2023-05-27 10:33:57+00:00
51.528594,-0.163534,33.1,2023-05-27 10:33:58+00:00
51.528583,-0.163525,33.0,2023-05-27 10:33:59+00:00
51.528551,-0.163503,32.9,2023-05-27 10:34:00+00:00
51.528541,-0.163498,32.9,2023-05-27 10:34:01+00:00
51.528518,-0.163453,32.7,2023-05-27 10:34:02+00:00
51.528513,-0.16343,32.7,2023-05-27 10:34:03+00:00
51.528487,-0.163389,32.6,2023-05-27 10:34:04+00:00
51.528476,-0.163379,32.5,2023-05-27 10:34:05+00:00
51.528449,-0.163339,32.4,2023-05-27 10:34:06+00:00
51.528424,-0.163308,32.3,2023-05-27 10:34:07+00:00
51.528415,-0.163299,32.3,2023-05-27 10:34:08+00:00
51.528396,-0.163261,32.2,2023-05-27 10:34:09+00:00
51.528372,-0.163223,32.1,2023-05-27 10:34:10+00:00
51.528348,-0.163191,32.0,2023-05-27 10:34:11+00:00
51.528324,-0.163162,31.9,2023-05-27 10:34:12+00:00
51.52829,-0.163133,31.8,2023-05-27 10:34:13+00:00
51.528279,-0.163122,31.8,2023-05-27 10:34:14+00:00
51.528254,-0.163097,31.7,2023-05-27 10:34:15+00:00
51.528232,-0.163068,31.6,2023-05-27 10:34:16+00:00
51.528212,-0.163019,31.5,2023-05-27 10:34:17+00:00
51.528186,-0.16299,31.5,2023-05-27 10:34:18+00:00
51.528167,-0.162957,31.4,2023-05-27 10:34:19+00:00
51.528141,-0.162914,31.3,2023-05-27 10:34:20+00:00
51.528121,-0.162867,31.3,2023-05-27 10:34:21+00:00
51.528102,-0.162821,31.2,2023-05-27 10:34:22+00:00
51.528083,-0.162786,31.1,2023-05-27 10:34:23+00:00
51.528057,-0.162754,31.1,2023-05-27 10:34:24+00:00
51.528036,-0.162723,31.0,2023-05-27 10:34:25+00:00
51.528012,-0.162688,31.0,2023-05-27 10:34:26+00:00
51.527986,-0.162653,30.9,2023-05-27 10:34:27+00:00
51.527964,-0.162624,30.9,2023-05-27 10:34:28+00:00
51.527939,-0.162593,30.8,2023-05-27 10:34:29+00:00
51.52792,-0.162558,30.8,2023-05-27 10:34:30+00:00
51.527899,-0.162529,30.8,2023-05-27 10:34:31+00:00
51.527872,-0.162492,30.7,2023-05-27 10:34:32+00:00
51.527862,-0.162479,30.7,2023-05-27 10:34:33+00:00
51.527839,-0.162448,30.7,2023-05-27 10:34:34+00:00
51.527819,-0.162414,30.6,2023-05-27 10:34:35+00:00
51.5278,-0.162381,30.6,2023-05-27 10:34:36+00:00
51.527778,-0.162353,30.6,2023-05-27 10:34:37+00:00
51.527757,-0.162323,30.5,2023-05-27 10:34:38+00:00
51.527731,-0.1623,30.5,2023-05-27 10:34:39+00:00
51.527722,-0.162293,30.5,2023-05-27 10:34:40+00:00
51.527697,-0.162265,30.5,2023-05-27 10:34:41+00:00
51.527689,-0.162253,30.5,2023-05-27 10:34:42+00:00
51.527662,-0.162216,30.4,2023-05-27 10:34:43+00:00
51.527652,-0.162202,30.4,2023-05-27 10:34:44+00:00
51.527632,-0.162171,30.4,2023-05-27 10:34:45+00:00
51.527604,-0.162125,30.4,2023-05-27 10:34:46+00:00
51.527595,-0.162104,30.4,2023-05-27 10:34:47+00:00
51.527578,-0.162067,30.3,2023-05-27 10:34:48+00:00
51.527563,-0.162031,30.3,2023-05-27 10:34:49+00:00
51.52754,-0.161953,30.3,2023-05-27 10:34:50+00:00
51.527527,-0.161923,30.3,2023-05-27 10:34:51+00:00
51.52749,-0.161885,30.3,2023-05-27 10:34:53+00:00
51.527477,-0.161886,30.5,2023-05-27 10:34:54+00:00
51.52746,-0.161907,30.5,2023-05-27 10:34:56+00:00
51.527456,-0.161915,30.5,2023-05-27 10:34:57+00:00
51.527441,-0.16193,30.5,2023-05-27 10:34:58+00:00
51.52743,-0.161938,30.5,2023-05-27 10:34:59+00:00
51.527419,-0.161947,30.5,2023-05-27 10:35:00+00:00
51.52739,-0.161979,30.6,2023-05-27 10:35:01+00:00
51.527379,-0.161996,30.6,2023-05-27 10:35:02+00:00
51.527365,-0.162033,30.6,2023-05-27 10:35:03+00:00
51.527334,-0.162062,30.6,2023-05-27 10:35:04+00:00
51.527321,-0.162072,30.7,2023-05-27 10:35:05+00:00
51.527296,-0.162117,30.7,2023-05-27 10:35:07+00:00
51.527288,-0.162135,30.7,2023-05-27 10:35:08+00:00
51.527267,-0.16217,30.7,2023-05-27 10:35:09+00:00
51.527238,-0.162216,30.7,2023-05-27 10:35:10+00:00
51.527225,-0.162229,30.7,2023-05-27 10:35:11+00:00
51.527199,-0.162248,30.8,2023-05-27 10:35:12+00:00
51.527191,-0.162261,30.8,2023-05-27 10:35:13+00:00
51.527159,-0.1623,30.8,2023-05-27 10:35:14+00:00
51.527148,-0.162314,30.8,2023-05-27 10:35:15+00:00
51.527117,-0.162348,30.8,2023-05-27 10:35:16+00:00
51.527106,-0.162359,30.8,2023-05-27 10:35:17+00:00
51.52708,-0.162376,30.8,2023-05-27 10:35:18+00:00
51.527054,-0.162405,30.9,2023-05-27 10:35:19+00:00
51.527043,-0.162412,30.9,2023-05-27 10:35:20+00:00
51.527015,-0.162448,30.9,2023-05-27 10:35:21+00:00
51.527006,-0.162462,30.9,2023-05-27 10:35:22+00:00
51.526977,-0.162482,30.9,2023-05-27 10:35:23+00:00
51.526956,-0.162514,30.9,2023-05-27 10:35:24+00:00
51.526938,-0.16255,31.0,2023-05-27 10:35:25+00:00
51.526914,-0.16259,31.0,2023-05-27 10:35:26+00:00
51.526908,-0.162606,31.0,2023-05-27 10:35:27+00:00
51.526885,-0.162666,31.0,2023-05-27 10:35:28+00:00
51.526874,-0.162691,31.0,2023-05-27 10:35:29+00:00
51.526847,-0.162735,31.1,2023-05-27 10:35:30+00:00
51.526838,-0.16275,31.1,2023-05-27 10:35:31+00:00
51.526821,-0.162804,31.1,2023-05-27 10:35:32+00:00
51.526817,-0.162824,31.1,2023-05-27 10:35:33+00:00
51.526793,-0.162865,31.1,2023-05-27 10:35:34+00:00
51.526768,-0.162895,31.2,2023-05-27 10:35:35+00:00
51.526762,-0.162907,31.2,2023-05-27 10:35:36+00:00
51.526738,-0.162932,31.2,2023-05-27 10:35:37+00:00
51.52673,-0.162938,31.2,2023-05-27 10:35:38+00:00
51.526708,-0.162973,31.2,2023-05-27 10:35:39+00:00
51.526703,-0.162984,31.2,2023-05-27 10:35:40+00:00
51.526702,-0.163008,31.2,2023-05-27 10:35:41+00:00
51.526698,-0.163001,31.2,2023-05-27 10:35:42+00:00
51.526682,-0.163007,31.2,2023-05-27 10:35:43+00:00
51.526669,-0.163,31.2,2023-05-27 10:35:44+00:00
51.526661,-0.162998,31.2,2023-05-27 10:35:45+00:00
51.526653,-0.163003,31.2,2023-05-27 10:35:46+00:00
51.52664,-0.163022,31.2,2023-05-27 10:35:47+00:00
51.526631,-0.16304,31.2,2023-05-27 10:35:48+00:00
51.526624,-0.163049,31.2,2023-05-27 10:35:49+00:00
51.526619,-0.163052,31.2,2023-05-27 10:35:50+00:00
51.526617,-0.163056,31.2,2023-05-27 10:35:51+00:00
51.526606,-0.163057,31.3,2023-05-27 10:35:52+00:00
51.526602,-0.163051,31.3,2023-05-27 10:35:53+00:00
51.526588,-0.163046,31.3,2023-05-27 10:35:54+00:00
51.526577,-0.163051,31.3,2023-05-27 10:35:55+00:00
51.526568,-0.163063,31.3,2023-05-27 10:35:56+00:00
51.526563,-0.163061,31.3,2023-05-27 10:35:57+00:00
51.52656,-0.163056,31.3,2023-05-27 10:35:58+00:00
51.526553,-0.163065,31.3,2023-05-27 10:35:59+00:00
51.526546,-0.163073,31.3,2023-05-27 10:36:00+00:00
51.526547,-0.163067,31.3,2023-05-27 10:36:01+00:00
51.526548,-0.163067,31.3,2023-05-27 10:36:02+00:00
51.526544,-0.16306,31.3,2023-05-27 10:36:03+00:00
51.526541,-0.163072,31.3,2023-05-27 10:36:04+00:00
51.526529,-0.163074,31.3,2023-05-27 10:36:05+00:00
51.526516,-0.163082,31.2,2023-05-27 10:36:06+00:00
51.526513,-0.163087,31.2,2023-05-27 10:36:07+00:00
51.52651,-0.16309,31.2,2023-05-27 10:36:08+00:00
51.526518,-0.163091,31.2,2023-05-27 10:36:09+00:00
51.526517,-0.163081,31.2,2023-05-27 10:36:10+00:00
51.526513,-0.163077,31.2,2023-05-27 10:36:11+00:00
51.526506,-0.163073,31.2,2023-05-27 10:36:12+00:00
51.526499,-0.163087,31.2,2023-05-27 10:36:13+00:00
51.526496,-0.163084,31.2,2023-05-27 10:36:14+00:00
51.526494,-0.163078,31.2,2023-05-27 10:36:15+00:00
51.526498,-0.163076,31.2,2023-05-27 10:36:16+00:00
51.526496,-0.163079,31.2,2023-05-27 10:36:17+00:00
51.52647,-0.163076,31.2,2023-05-27 10:36:18+00:00
51.526437,-0.163075,31.2,2023-05-27 10:36:19+00:00
51.526431,-0.163072,31.2,2023-05-27 10:36:20+00:00
51.526419,-0.163075,31.2,2023-05-27 10:36:21+00:00
51.526406,-0.163049,31.2,2023-05-27 10:36:22+00:00
51.526386,-0.163011,31.2,2023-05-27 10:36:23+00:00
51.526383,-0.162993,31.1,2023-05-27 10:36:24+00:00
51.526365,-0.162954,31.1,2023-05-27 10:36:25+00:00
51.526356,-0.16294,31.1,2023-05-27 10:36:26+00:00
51.526345,-0.162925,31.1,2023-05-27 10:36:27+00:00
51.526328,-0.162907,31.1,2023-05-27 10:36:28+00:00
51.526318,-0.162875,31.1,2023-05-27 10:36:29+00:00
51.52632,-0.16286,31.1,2023-05-27 10:36:30+00:00
51.526322,-0.162845,31.1,2023-05-27 10:36:31+00:00
51.526322,-0.162821,31.1,2023-05-27 10:36:32+00:00
51.52632,-0.162789,31.1,2023-05-27 10:36:33+00:00
51.526276,-0.162722,31.1,2023-05-27 10:36:34+00:00
51.526241,-0.162672,31.1,2023-05-27 10:36:35+00:00
51.526227,-0.162629,31.1,2023-05-27 10:36:36+00:00
51.52621,-0.162572,31.0,2023-05-27 10:36:37+00:00
51.526191,-0.162518,31.0,2023-05-27 10:36:38+00:00
51.526166,-0.162468,31.0,2023-05-27 10:36:39+00:00
51.526156,-0.162451,31.0,2023-05-27 10:36:40+00:00
51.526138,-0.162393,31.0,2023-05-27 10:36:41+00:00
51.526122,-0.162341,31.0,2023-05-27 10:36:42+00:00
51.526118,-0.162321,31.0,2023-05-27 10:36:43+00:00
51.526097,-0.162279,31.0,2023-05-27 10:36:44+00:00
51.526091,-0.162269,30.9,2023-05-27 10:36:45+00:00
51.526067,-0.162231,30.9,2023-05-27 10:36:46+00:00
51.526058,-0.162217,30.9,2023-05-27 10:36:47+00:00
51.526035,-0.162189,30.9,2023-05-27 10:36:48+00:00
51.526012,-0.162145,30.9,2023-05-27 10:36:49+00:00
51.525995,-0.162108,30.9,2023-05-27 10:36:50+00:00
51.525976,-0.162055,30.9,2023-05-27 10:36:51+00:00
51.525971,-0.162031,30.9,2023-05-27 10:36:52+00:00
51.525948,-0.161972,30.8,2023-05-27 10:36:53+00:00
51.525941,-0.161948,30.8,2023-05-27 10:36:54+00:00
51.525919,-0.161907,30.8,2023-05-27 10:36:55+00:00
51.525895,-0.161885,30.8,2023-05-27 10:36:56+00:00
51.52588,-0.161829,30.8,2023-05-27 10:36:57+00:00
51.525861,-0.16178,30.8,2023-05-27 10:36:58+00:00
51.525829,-0.16174,30.8,2023-05-27 10:36:59+00:00
51.525804,-0.161712,30.8,2023-05-27 10:37:00+00:00
51.525775,-0.161683,30.8,2023-05-27 10:37:01+00:00
51.525745,-0.161667,30.9,2023-05-27 10:37:02+00:00
51.525725,-0.161698,30.9,2023-05-27 10:37:03+00:00
51.525722,-0.161713,30.9,2023-05-27 10:37:04+00:00
51.525723,-0.161763,30.9,2023-05-27 10:37:05+00:00
51.525729,-0.161789,30.9,2023-05-27 10:37:06+00:00
51.525714,-0.161856,31.1,2023-05-27 10:37:08+00:00
51.52571,-0.161891,31.2,2023-05-27 10:37:09+00:00
51.525696,-0.161943,31.3,2023-05-27 10:37:10+00:00
51.525693,-0.16196,31.3,2023-05-27 10:37:11+00:00
51.525701,-0.162011,31.4,2023-05-27 10:37:13+00:00
51.525701,-0.162029,31.4,2023-05-27 10:37:14+00:00
51.525688,-0.162066,31.5,2023-05-27 10:37:15+00:00
51.525681,-0.162079,31.5,2023-05-27 10:37:16+00:00
51.525669,-0.162128,31.6,2023-05-27 10:37:17+00:00
51.525665,-0.162148,31.7,2023-05-27 10:37:18+00:00
51.525644,-0.162202,31.8,2023-05-27 10:37:19+00:00
51.525635,-0.162219,31.8,2023-05-27 10:37:20+00:00
51.525624,-0.162272,31.9,2023-05-27 10:37:21+00:00
51.525621,-0.162292,32.0,2023-05-27 10:37:22+00:00
51.525605,-0.162329,32.1,2023-05-27 10:37:23+00:00
51.525594,-0.162382,32.2,2023-05-27 10:37:24+00:00
51.52559,-0.162401,32.2,2023-05-27 10:37:25+00:00
51.525575,-0.162444,32.3,2023-05-27 10:37:26+00:00
51.525568,-0.16246,32.4,2023-05-27 10:37:27+00:00
51.525555,-0.162513,32.5,2023-05-27 10:37:28+00:00
51.525548,-0.162532,32.5,2023-05-27 10:37:29+00:00
51.525533,-0.162576,32.6,2023-05-27 10:37:30+00:00
51.525521,-0.162617,32.7,2023-05-27 10:37:31+00:00
51.52551,-0.162657,32.8,2023-05-27 10:37:32+00:00
51.525497,-0.162699,32.9,2023-05-27 10:37:33+00:00
51.525481,-0.162753,33.1,2023-05-27 10:37:34+00:00
51.525477,-0.162775,33.1,2023-05-27 10:37:35+00:00
51.525465,-0.162814,33.2,2023-05-27 10:37:36+00:00
51.525454,-0.16287,33.3,2023-05-27 10:37:37+00:00
51.525452,-0.162889,33.4,2023-05-27 10:37:38+00:00
51.525446,-0.162933,33.4,2023-05-27 10:37:39+00:00
51.525438,-0.162986,33.5,2023-05-27 10:37:40+00:00
51.525435,-0.163003,33.5,2023-05-27 10:37:41+00:00
51.525441,-0.163055,33.6,2023-05-27 10:37:42+00:00
51.525444,-0.163075,33.7,2023-05-27 10:37:43+00:00
51.525445,-0.163129,33.8,2023-05-27 10:37:44+00:00
51.525444,-0.16315,33.8,2023-05-27 10:37:45+00:00
51.525428,-0.163207,33.9,2023-05-27 10:37:46+00:00
51.525419,-0.163227,34.0,2023-05-27 10:37:47+00:00
51.525407,-0.163266,34.1,2023-05-27 10:37:48+00:00
51.525386,-0.163322,34.2,2023-05-27 10:37:49+00:00
51.525378,-0.163342,34.3,2023-05-27 10:37:50+00:00
51.525365,-0.163396,34.4,2023-05-27 10:37:51+00:00
51.525359,-0.163411,34.4,2023-05-27 10:37:52+00:00
51.52535,-0.163463,34.5,2023-05-27 10:37:53+00:00
51.525347,-0.163484,34.6,2023-05-27 10:37:54+00:00
51.525347,-0.163539,34.7,2023-05-27 10:37:55+00:00
51.525347,-0.163559,34.7,2023-05-27 10:37:56+00:00
51.525343,-0.163615,34.8,2023-05-27 10:37:57+00:00
51.525341,-0.163635,34.8,2023-05-27 10:37:58+00:00
51.525333,-0.163691,35.0,2023-05-27 10:37:59+00:00
51.525329,-0.163711,35.0,2023-05-27 10:38:00+00:00
51.525319,-0.163757,35.1,2023-05-27 10:38:01+00:00
51.525315,-0.163775,35.1,2023-05-27 10:38:02+00:00
51.525303,-0.163832,35.1,2023-05-27 10:38:03+00:00
51.5253,-0.16385,35.1,2023-05-27 10:38:04+00:00
51.525288,-0.163893,35.2,2023-05-27 10:38:05+00:00
51.525278,-0.163943,35.2,2023-05-27 10:38:06+00:00
51.525274,-0.163958,35.2,2023-05-27 10:38:07+00:00
51.52526,-0.164013,35.2,2023-05-27 10:38:08+00:00
51.525255,-0.164031,35.2,2023-05-27 10:38:09+00:00
51.525249,-0.164075,35.3,2023-05-27 10:38:10+00:00
51.525238,-0.164127,35.3,2023-05-27 10:38:11+00:00
51.525236,-0.164143,35.3,2023-05-27 10:38:12+00:00
51.525227,-0.164189,35.3,2023-05-27 10:38:13+00:00
51.525223,-0.164204,35.3,2023-05-27 10:38:14+00:00
51.525221,-0.164229,35.3,2023-05-27 10:38:15+00:00
51.525215,-0.164254,35.3,2023-05-27 10:38:16+00:00
51.525212,-0.164276,35.3,2023-05-27 10:38:17+00:00
51.525204,-0.164298,35.3,2023-05-27 10:38:18+00:00
51.525195,-0.16432,35.3,2023-05-27 10:38:19+00:00
51.525189,-0.16435,35.3,2023-05-27 10:38:20+00:00
51.525184,-0.164398,35.3,2023-05-27 10:38:21+00:00
51.525182,-0.164415,35.3,2023-05-27 10:38:22+00:00
51.525174,-0.164437,35.3,2023-05-27 10:38:23+00:00
51.525172,-0.164466,35.2,2023-05-27 10:38:24+00:00
51.525157,-0.164524,35.2,2023-05-27 10:38:25+00:00
51.525152,-0.164547,35.2,2023-05-27 10:38:26+00:00
51.525143,-0.164596,35.2,2023-05-27 10:38:27+00:00
51.525138,-0.164613,35.2,2023-05-27 10:38:28+00:00
51.525131,-0.164656,35.2,2023-05-27 10:38:29+00:00
51.525129,-0.164671,35.2,2023-05-27 10:38:30+00:00
51.525124,-0.164719,35.1,2023-05-27 10:38:31+00:00
51.52512,-0.164734,35.1,2023-05-27 10:38:32+00:00
51.525119,-0.164758,35.1,2023-05-27 10:38:33+00:00
51.525112,-0.164781,35.1,2023-05-27 10:38:34+00:00
51.525101,-0.16483,35.1,2023-05-27 10:38:35+00:00
51.525096,-0.164848,35.0,2023-05-27 10:38:36+00:00
51.525094,-0.164907,35.0,2023-05-27 10:38:37+00:00
51.525095,-0.164926,35.0,2023-05-27 10:38:38+00:00
51.525084,-0.164971,34.9,2023-05-27 10:38:39+00:00
51.525081,-0.164987,34.9,2023-05-27 10:38:40+00:00
51.525076,-0.165015,34.9,2023-05-27 10:38:41+00:00
51.525076,-0.165039,34.9,2023-05-27 10:38:42+00:00
51.525076,-0.165095,34.8,2023-05-27 10:38:43+00:00
51.525078,-0.165114,34.8,2023-05-27 10:38:44+00:00
51.525066,-0.165171,34.8,2023-05-27 10:38:45+00:00
51.525059,-0.165191,34.7,2023-05-27 10:38:46+00:00
51.525048,-0.165234,34.7,2023-05-27 10:38:47+00:00
51.525041,-0.165262,34.7,2023-05-27 10:38:48+00:00
51.525038,-0.165284,34.7,2023-05-27 10:38:49+00:00
51.525032,-0.165335,34.6,2023-05-27 10:38:50+00:00
51.525028,-0.165353,34.6,2023-05-27 10:38:51+00:00
51.525016,-0.165394,34.6,2023-05-27 10:38:52+00:00
51.525003,-0.165449,34.5,2023-05-27 10:38:53+00:00
51.525002,-0.165468,34.5,2023-05-27 10:38:54+00:00
51.524989,-0.16552,34.4,2023-05-27 10:38:55+00:00
51.524981,-0.165538,34.4,2023-05-27 10:38:56+00:00
51.52497,-0.165582,34.4,2023-05-27 10:38:57+00:00
51.524953,-0.165619,34.3,2023-05-27 10:38:58+00:00
51.524929,-0.165665,34.3,2023-05-27 10:38:59+00:00
51.524919,-0.165676,34.3,2023-05-27 10:39:00+00:00
51.524914,-0.165731,34.3,2023-05-27 10:39:01+00:00
51.524913,-0.165752,34.3,2023-05-27 10:39:02+00:00
51.524913,-0.165797,34.2,2023-05-27 10:39:03+00:00
51.524894,-0.165835,34.2,2023-05-27 10:39:04+00:00
51.524878,-0.165875,34.2,2023-05-27 10:39:05+00:00
51.524861,-0.165926,34.2,2023-05-27 10:39:06+00:00
51.524854,-0.165941,34.2,2023-05-27 10:39:07+00:00
51.52483,-0.165991,34.2,2023-05-27 10:39:08+00:00
51.524826,-0.166014,34.2,2023-05-27 10:39:09+00:00
51.524788,-0.166079,34.2,2023-05-27 10:39:10+00:00
51.524766,-0.166109,34.2,2023-05-27 10:39:11+00:00
51.52476,-0.166132,34.2,2023-05-27 10:39:12+00:00
51.524742,-0.166176,34.2,2023-05-27 10:39:13+00:00
51.524735,-0.166193,34.2,2023-05-27 10:39:14+00:00
51.524718,-0.166228,34.1,2023-05-27 10:39:15+00:00
51.524687,-0.166258,34.1,2023-05-27 10:39:16+00:00
51.524664,-0.166292,34.1,2023-05-27 10:39:17+00:00
51.524657,-0.166306,34.1,2023-05-27 10:39:18+00:00
51.524634,-0.166358,34.1,2023-05-27 10:39:20+00:00
51.524626,-0.166376,34.1,2023-05-27 10:39:21+00:00
51.524599,-0.166407,34.1,2023-05-27 10:39:22+00:00
51.52458,-0.16644,34.1,2023-05-27 10:39:23+00:00
51.524552,-0.166484,34.1,2023-05-27 10:39:24+00:00
51.52453,-0.166518,34.1,2023-05-27 10:39:25+00:00
51.5245,-0.166536,34.1,2023-05-27 10:39:26+00:00
51.524491,-0.166579,34.1,2023-05-27 10:39:27+00:00
51.524474,-0.166626,34.1,2023-05-27 10:39:28+00:00
51.524467,-0.166647,34.1,2023-05-27 10:39:29+00:00
51.52444,-0.166693,34.1,2023-05-27 10:39:30+00:00
51.524432,-0.166714,34.1,2023-05-27 10:39:31+00:00
51.524411,-0.166767,34.1,2023-05-27 10:39:32+00:00
51.524404,-0.166787,34.1,2023-05-27 10:39:33+00:00
51.524387,-0.166826,34.1,2023-05-27 10:39:34+00:00
51.524363,-0.166876,34.1,2023-05-27 10:39:35+00:00
51.524354,-0.166897,34.1,2023-05-27 10:39:36+00:00
51.524332,-0.166932,34.1,2023-05-27 10:39:37+00:00
51.524323,-0.166945,34.1,2023-05-27 10:39:38+00:00
51.524301,-0.16698,34.1,2023-05-27 10:39:39+00:00
51.524278,-0.167027,34.1,2023-05-27 10:39:40+00:00
51.524269,-0.167047,34.1,2023-05-27 10:39:41+00:00
51.524245,-0.16709,34.1,2023-05-27 10:39:42+00:00
51.52424,-0.167107,34.1,2023-05-27 10:39:43+00:00
51.524222,-0.167151,34.1,2023-05-27 10:39:44+00:00
51.524222,-0.16717,34.1,2023-05-27 10:39:45+00:00
51.524218,-0.167199,34.1,2023-05-27 10:39:46+00:00
51.524221,-0.167224,34.1,2023-05-27 10:39:47+00:00
51.524223,-0.167256,34.1,2023-05-27 10:39:48+00:00
51.524225,-0.167279,34.1,2023-05-27 10:39:49+00:00
51.524221,-0.167292,34.1,2023-05-27 10:39:50+00:00
51.524222,-0.167299,34.4,2023-05-27 10:39:51+00:00
51.524224,-0.167314,34.4,2023-05-27 10:39:52+00:00
51.524232,-0.167329,34.4,2023-05-27 10:39:53+00:00
51.524233,-0.167346,34.4,2023-05-27 10:39:54+00:00
51.524237,-0.167378,34.5,2023-05-27 10:39:55+00:00
51.524244,-0.167393,34.5,2023-05-27 10:39:56+00:00
51.524251,-0.167408,34.5,2023-05-27 10:39:57+00:00
51.524254,-0.167417,34.5,2023-05-27 10:39:58+00:00
51.524252,-0.167438,34.5,2023-05-27 10:39:59+00:00
51.524255,-0.167447,34.5,2023-05-27 10:40:00+00:00
51.524253,-0.167471,34.6,2023-05-27 10:40:01+00:00
51.524253,-0.167494,34.6,2023-05-27 10:40:02+00:00
51.524258,-0.167516,34.6,2023-05-27 10:40:03+00:00
51.524265,-0.167543,34.7,2023-05-27 10:40:04+00:00
51.524269,-0.167565,34.7,2023-05-27 10:40:05+00:00
51.52426,-0.167573,34.7,2023-05-27 10:40:06+00:00
51.524259,-0.167582,34.7,2023-05-27 10:40:07+00:00
51.524261,-0.167611,34.7,2023-05-27 10:40:08+00:00
51.524292,-0.167638,34.8,2023-05-27 10:40:09+00:00
51.52431,-0.16768,34.8,2023-05-27 10:40:10+00:00
51.524316,-0.167696,34.9,2023-05-27 10:40:11+00:00
51.524339,-0.16774,34.9,2023-05-27 10:40:12+00:00
51.524349,-0.167747,34.9,2023-05-27 10:40:13+00:00
