latitude,longitude,elevation,time
51.524444,-0.168825,35.6,2023-05-23 17:48:05+00:00
51.524467,-0.168794,35.7,2023-05-23 17:48:06+00:00
51.524487,-0.16876,35.7,2023-05-23 17:48:07+00:00
51.524518,-0.168718,35.7,2023-05-23 17:48:08+00:00
51.52453,-0.168704,35.7,2023-05-23 17:48:09+00:00
51.524551,-0.168662,35.7,2023-05-23 17:48:10+00:00
51.524568,-0.168626,35.7,2023-05-23 17:48:11+00:00
51.524589,-0.168598,35.7,2023-05-23 17:48:12+00:00
51.524606,-0.168552,35.7,2023-05-23 17:48:13+00:00
51.524616,-0.168541,35.7,2023-05-23 17:48:14+00:00
51.524623,-0.168488,35.7,2023-05-23 17:48:15+00:00
51.524631,-0.168475,35.7,2023-05-23 17:48:16+00:00
51.524641,-0.16841,35.7,2023-05-23 17:48:17+00:00
51.524647,-0.168386,35.7,2023-05-23 17:48:18+00:00
51.52467,-0.168343,35.8,2023-05-23 17:48:19+00:00
51.524673,-0.168319,35.7,2023-05-23 17:48:20+00:00
51.524671,-0.168296,35.7,2023-05-23 17:48:21+00:00
51.524643,-0.168285,35.6,2023-05-23 17:48:22+00:00
51.52461,-0.168255,35.6,2023-05-23 17:48:23+00:00
51.524598,-0.168245,35.5,2023-05-23 17:48:24+00:00
51.524567,-0.168222,35.5,2023-05-23 17:48:25+00:00
51.524559,-0.168212,35.5,2023-05-23 17:48:26+00:00
51.52453,-0.168192,35.4,2023-05-23 17:48:27+00:00
51.524521,-0.168188,35.4,2023-05-23 17:48:28+00:00
51.524501,-0.168138,35.3,2023-05-23 17:48:29+00:00
51.524496,-0.168121,35.3,2023-05-23 17:48:30+00:00
51.524492,-0.168094,35.3,2023-05-23 17:48:31+00:00
51.524473,-0.168081,35.3,2023-05-23 17:48:32+00:00
51.524448,-0.168044,35.2,2023-05-23 17:48:33+00:00
51.524437,-0.168031,35.2,2023-05-23 17:48:34+00:00
51.524409,-0.168017,35.1,2023-05-23 17:48:35+00:00
51.524387,-0.167973,35.1,2023-05-23 17:48:36+00:00
51.524375,-0.167962,35.1,2023-05-23 17:48:37+00:00
51.52436,-0.167923,35.0,2023-05-23 17:48:38+00:00
51.524322,-0.167889,35.0,2023-05-23 17:48:39+00:00
51.524291,-0.167867,34.9,2023-05-23 17:48:40+00:00
51.524283,-0.167853,34.9,2023-05-23 17:48:41+00:00
51.524263,-0.167803,34.9,2023-05-23 17:48:42+00:00
51.524256,-0.167781,34.8,2023-05-23 17:48:43+00:00
51.524238,-0.167739,34.8,2023-05-23 17:48:44+00:00
51.524234,-0.167722,34.8,2023-05-23 17:48:45+00:00
51.524229,-0.167698,34.8,2023-05-23 17:48:46+00:00
51.524225,-0.167673,34.7,2023-05-23 17:48:47+00:00
51.524228,-0.167638,34.7,2023-05-23 17:48:48+00:00
51.524228,-0.167626,34.7,2023-05-23 17:48:49+00:00
51.524228,-0.167614,34.7,2023-05-23 17:48:50+00:00
51.524223,-0.167548,34.6,2023-05-23 17:48:51+00:00
51.52422,-0.167524,34.6,2023-05-23 17:48:52+00:00
51.524224,-0.167479,34.5,2023-05-23 17:48:53+00:00
51.524224,-0.16742,34.5,2023-05-23 17:48:54+00:00
51.524224,-0.167398,34.5,2023-05-23 17:48:55+00:00
51.524223,-0.167344,34.4,2023-05-23 17:48:56+00:00
51.524224,-0.167326,34.1,2023-05-23 17:48:57+00:00
51.524227,-0.167281,34.1,2023-05-23 17:48:58+00:00
51.524242,-0.167233,34.1,2023-05-23 17:48:59+00:00
51.52425,-0.167217,34.1,2023-05-23 17:49:00+00:00
51.524273,-0.167164,34.1,2023-05-23 17:49:01+00:00
51.524281,-0.167147,34.1,2023-05-23 17:49:02+00:00
51.524297,-0.167098,34.1,2023-05-23 17:49:03+00:00
51.524304,-0.167084,34.1,2023-05-23 17:49:04+00:00
51.524321,-0.16705,34.1,2023-05-23 17:49:05+00:00
51.524343,-0.167022,34.1,2023-05-23 17:49:06+00:00
51.524361,-0.16699,34.1,2023-05-23 17:49:07+00:00
51.524386,-0.166943,34.1,2023-05-23 17:49:08+00:00
51.524392,-0.166926,34.1,2023-05-23 17:49:09+00:00
51.524402,-0.16688,34.1,2023-05-23 17:49:10+00:00
51.524415,-0.166835,34.1,2023-05-23 17:49:11+00:00
51.524436,-0.166807,34.1,2023-05-23 17:49:12+00:00
51.52445,-0.16677,34.1,2023-05-23 17:49:13+00:00
51.524463,-0.166714,34.1,2023-05-23 17:49:14+00:00
51.524469,-0.166697,34.1,2023-05-23 17:49:15+00:00
51.52449,-0.166665,34.1,2023-05-23 17:49:16+00:00
51.524513,-0.166635,34.1,2023-05-23 17:49:17+00:00
51.524526,-0.16659,34.1,2023-05-23 17:49:18+00:00
51.524547,-0.166538,34.1,2023-05-23 17:49:19+00:00
51.52455,-0.166517,34.1,2023-05-23 17:49:20+00:00
51.524559,-0.166464,34.1,2023-05-23 17:49:21+00:00
51.524575,-0.166429,34.1,2023-05-23 17:49:22+00:00
51.524589,-0.166385,34.1,2023-05-23 17:49:23+00:00
51.524607,-0.166345,34.1,2023-05-23 17:49:24+00:00
51.52462,-0.166303,34.1,2023-05-23 17:49:25+00:00
51.524641,-0.166261,34.1,2023-05-23 17:49:26+00:00
51.524654,-0.166221,34.1,2023-05-23 17:49:27+00:00
51.524659,-0.166173,34.1,2023-05-23 17:49:29+00:00
51.524679,-0.166127,34.2,2023-05-23 17:49:30+00:00
51.524708,-0.166101,34.2,2023-05-23 17:49:31+00:00
51.52473,-0.166071,34.2,2023-05-23 17:49:32+00:00
51.524734,-0.166026,34.2,2023-05-23 17:49:33+00:00
51.52475,-0.165991,34.2,2023-05-23 17:49:34+00:00
51.524765,-0.165949,34.2,2023-05-23 17:49:35+00:00
51.524782,-0.165911,34.2,2023-05-23 17:49:36+00:00
51.524795,-0.165862,34.2,2023-05-23 17:49:37+00:00
51.524811,-0.165825,34.2,2023-05-23 17:49:38+00:00
51.524825,-0.165771,34.2,2023-05-23 17:49:39+00:00
51.524831,-0.165757,34.2,2023-05-23 17:49:40+00:00
51.524851,-0.165725,34.3,2023-05-23 17:49:41+00:00
51.52487,-0.16569,34.3,2023-05-23 17:49:42+00:00
51.524897,-0.165661,34.3,2023-05-23 17:49:43+00:00
51.524907,-0.165651,34.3,2023-05-23 17:49:44+00:00
51.524924,-0.165591,34.4,2023-05-23 17:49:45+00:00
51.52493,-0.165569,34.4,2023-05-23 17:49:46+00:00
51.52494,-0.165527,34.4,2023-05-23 17:49:47+00:00
51.524958,-0.165477,34.5,2023-05-23 17:49:48+00:00
51.524965,-0.165462,34.5,2023-05-23 17:49:49+00:00
51.524974,-0.165405,34.5,2023-05-23 17:49:50+00:00
51.524975,-0.165377,34.6,2023-05-23 17:49:51+00:00
51.524981,-0.165318,34.6,2023-05-23 17:49:52+00:00
51.524986,-0.165273,34.6,2023-05-23 17:49:53+00:00
51.524997,-0.165234,34.7,2023-05-23 17:49:54+00:00
51.525013,-0.165173,34.7,2023-05-23 17:49:55+00:00
51.525019,-0.16515,34.8,2023-05-23 17:49:56+00:00
51.525031,-0.165107,34.8,2023-05-23 17:49:57+00:00
51.52505,-0.165054,34.9,2023-05-23 17:49:58+00:00
51.525057,-0.165034,34.9,2023-05-23 17:49:59+00:00
51.525068,-0.164989,34.9,2023-05-23 17:50:00+00:00
51.525074,-0.164941,35.0,2023-05-23 17:50:01+00:00
51.525084,-0.164883,35.0,2023-05-23 17:50:02+00:00
51.525089,-0.16486,35.0,2023-05-23 17:50:03+00:00
51.525105,-0.164802,35.1,2023-05-23 17:50:04+00:00
51.52511,-0.164779,35.1,2023-05-23 17:50:05+00:00
51.525122,-0.164715,35.1,2023-05-23 17:50:06+00:00
51.525128,-0.164692,35.1,2023-05-23 17:50:07+00:00
51.525135,-0.164646,35.2,2023-05-23 17:50:08+00:00
51.525151,-0.164589,35.2,2023-05-23 17:50:09+00:00
51.525154,-0.164568,35.2,2023-05-23 17:50:10+00:00
51.52516,-0.164517,35.2,2023-05-23 17:50:11+00:00
51.525173,-0.164479,35.2,2023-05-23 17:50:12+00:00
51.525185,-0.164421,35.3,2023-05-23 17:50:13+00:00
51.525187,-0.164399,35.3,2023-05-23 17:50:14+00:00
51.525189,-0.164333,35.3,2023-05-23 17:50:15+00:00
51.525194,-0.164309,35.3,2023-05-23 17:50:16+00:00
51.525207,-0.164256,35.3,2023-05-23 17:50:17+00:00
51.52521,-0.164234,35.3,2023-05-23 17:50:18+00:00
51.525218,-0.164175,35.3,2023-05-23 17:50:19+00:00
51.525224,-0.164153,35.3,2023-05-23 17:50:20+00:00
51.525233,-0.1641,35.3,2023-05-23 17:50:21+00:00
51.525235,-0.164083,35.3,2023-05-23 17:50:22+00:00
51.525239,-0.164031,35.2,2023-05-23 17:50:23+00:00
51.525255,-0.163973,35.2,2023-05-23 17:50:24+00:00
51.52526,-0.163952,35.2,2023-05-23 17:50:25+00:00
51.525267,-0.163891,35.2,2023-05-23 17:50:26+00:00
51.525275,-0.163873,35.1,2023-05-23 17:50:27+00:00
51.525288,-0.163831,35.1,2023-05-23 17:50:28+00:00
51.525298,-0.163768,35.1,2023-05-23 17:50:29+00:00
51.525302,-0.163745,35.1,2023-05-23 17:50:30+00:00
51.525312,-0.163685,35.0,2023-05-23 17:50:31+00:00
51.525316,-0.163662,34.9,2023-05-23 17:50:32+00:00
51.525326,-0.163606,34.8,2023-05-23 17:50:33+00:00
51.525328,-0.16359,34.8,2023-05-23 17:50:34+00:00
51.525336,-0.163533,34.7,2023-05-23 17:50:35+00:00
51.525344,-0.163514,34.6,2023-05-23 17:50:36+00:00
51.52536,-0.163458,34.5,2023-05-23 17:50:37+00:00
51.525361,-0.163437,34.5,2023-05-23 17:50:38+00:00
51.525377,-0.163378,34.3,2023-05-23 17:50:39+00:00
51.525386,-0.163358,34.3,2023-05-23 17:50:40+00:00
51.525398,-0.163304,34.2,2023-05-23 17:50:41+00:00
51.525406,-0.163288,34.1,2023-05-23 17:50:42+00:00
51.525421,-0.163237,34.0,2023-05-23 17:50:43+00:00
51.525426,-0.16322,34.0,2023-05-23 17:50:44+00:00
51.525451,-0.16315,33.8,2023-05-23 17:50:45+00:00
51.525461,-0.163107,33.7,2023-05-23 17:50:46+00:00
51.52547,-0.163061,33.6,2023-05-23 17:50:47+00:00
51.525487,-0.163009,33.5,2023-05-23 17:50:48+00:00
51.525498,-0.162993,33.5,2023-05-23 17:50:49+00:00
51.525517,-0.162961,33.4,2023-05-23 17:50:50+00:00
51.525536,-0.162927,33.4,2023-05-23 17:50:51+00:00
51.525553,-0.162885,33.3,2023-05-23 17:50:52+00:00
51.525568,-0.162822,33.2,2023-05-23 17:50:53+00:00
51.525571,-0.162796,33.1,2023-05-23 17:50:54+00:00
51.525582,-0.162744,33.0,2023-05-23 17:50:55+00:00
51.525584,-0.162726,32.9,2023-05-23 17:50:56+00:00
51.525589,-0.162644,32.7,2023-05-23 17:50:57+00:00
51.525591,-0.162576,32.6,2023-05-23 17:50:58+00:00
51.525588,-0.162519,32.5,2023-05-23 17:50:59+00:00
51.525586,-0.162467,32.4,2023-05-23 17:51:00+00:00
51.525592,-0.162423,32.3,2023-05-23 17:51:01+00:00
51.525596,-0.162357,32.1,2023-05-23 17:51:02+00:00
51.525593,-0.162326,32.1,2023-05-23 17:51:03+00:00
51.525599,-0.162277,32.0,2023-05-23 17:51:05+00:00
51.525605,-0.162227,31.9,2023-05-23 17:51:06+00:00
51.52561,-0.162178,31.8,2023-05-23 17:51:07+00:00
51.525622,-0.162134,31.7,2023-05-23 17:51:08+00:00
51.525627,-0.162122,31.7,2023-05-23 17:51:09+00:00
51.525618,-0.162078,31.6,2023-05-23 17:51:10+00:00
51.525627,-0.162036,31.5,2023-05-23 17:51:11+00:00
51.525638,-0.161982,31.4,2023-05-23 17:51:12+00:00
51.525646,-0.161921,31.3,2023-05-23 17:51:13+00:00
51.525646,-0.161895,31.3,2023-05-23 17:51:14+00:00
51.525653,-0.161834,31.2,2023-05-23 17:51:15+00:00
51.525653,-0.161812,31.1,2023-05-23 17:51:16+00:00
51.52566,-0.161756,31.0,2023-05-23 17:51:17+00:00
51.525659,-0.161736,31.0,2023-05-23 17:51:18+00:00
51.525668,-0.161694,30.9,2023-05-23 17:51:19+00:00
51.525671,-0.161647,30.8,2023-05-23 17:51:20+00:00
51.525677,-0.161622,30.9,2023-05-23 17:51:21+00:00
51.525686,-0.161599,30.9,2023-05-23 17:51:22+00:00
51.525714,-0.161592,30.9,2023-05-23 17:51:23+00:00
51.525724,-0.161594,30.9,2023-05-23 17:51:24+00:00
51.525746,-0.161618,30.9,2023-05-23 17:51:25+00:00
51.525773,-0.161633,30.8,2023-05-23 17:51:26+00:00
51.525796,-0.161658,30.8,2023-05-23 17:51:27+00:00
51.525803,-0.161666,30.8,2023-05-23 17:51:28+00:00
51.525829,-0.161706,30.8,2023-05-23 17:51:29+00:00
51.525834,-0.161726,30.8,2023-05-23 17:51:30+00:00
51.525861,-0.161756,30.8,2023-05-23 17:51:31+00:00
51.525874,-0.16177,30.8,2023-05-23 17:51:32+00:00
51.5259,-0.16181,30.8,2023-05-23 17:51:33+00:00
51.525906,-0.161826,30.8,2023-05-23 17:51:34+00:00
51.525915,-0.161878,30.8,2023-05-23 17:51:35+00:00
51.525921,-0.161895,30.8,2023-05-23 17:51:36+00:00
51.525936,-0.161932,30.8,2023-05-23 17:51:37+00:00
51.525961,-0.161965,30.8,2023-05-23 17:51:38+00:00
51.525968,-0.161978,30.9,2023-05-23 17:51:39+00:00
51.525992,-0.162028,30.9,2023-05-23 17:51:40+00:00
51.526004,-0.162045,30.9,2023-05-23 17:51:41+00:00
51.526024,-0.162086,30.9,2023-05-23 17:51:42+00:00
51.526039,-0.162122,30.9,2023-05-23 17:51:43+00:00
51.52606,-0.162171,30.9,2023-05-23 17:51:44+00:00
51.526066,-0.162192,30.9,2023-05-23 17:51:45+00:00
51.526083,-0.162245,30.9,2023-05-23 17:51:46+00:00
51.526088,-0.162262,30.9,2023-05-23 17:51:47+00:00
51.526093,-0.162305,31.0,2023-05-23 17:51:48+00:00
51.526118,-0.16235,31.0,2023-05-23 17:51:49+00:00
51.526131,-0.162367,31.0,2023-05-23 17:51:50+00:00
51.526153,-0.162408,31.0,2023-05-23 17:51:51+00:00
51.526176,-0.162459,31.0,2023-05-23 17:51:52+00:00
51.526183,-0.162475,31.0,2023-05-23 17:51:53+00:00
51.526194,-0.162522,31.0,2023-05-23 17:51:54+00:00
51.526196,-0.162539,31.0,2023-05-23 17:51:55+00:00
51.526214,-0.162586,31.0,2023-05-23 17:51:56+00:00
51.526218,-0.162602,31.1,2023-05-23 17:51:57+00:00
51.526238,-0.162644,31.1,2023-05-23 17:51:58+00:00
51.526244,-0.16266,31.1,2023-05-23 17:51:59+00:00
51.526261,-0.162718,31.1,2023-05-23 17:52:00+00:00
51.526269,-0.162737,31.1,2023-05-23 17:52:01+00:00
51.52629,-0.162789,31.1,2023-05-23 17:52:02+00:00
51.526298,-0.162804,31.1,2023-05-23 17:52:03+00:00
51.526321,-0.162844,31.1,2023-05-23 17:52:04+00:00
51.526329,-0.162856,31.1,2023-05-23 17:52:05+00:00
51.526358,-0.162894,31.1,2023-05-23 17:52:06+00:00
51.526367,-0.162905,31.1,2023-05-23 17:52:07+00:00
51.526394,-0.162934,31.1,2023-05-23 17:52:08+00:00
51.526403,-0.162941,31.1,2023-05-23 17:52:09+00:00
51.526432,-0.16296,31.2,2023-05-23 17:52:10+00:00
51.526442,-0.162963,31.2,2023-05-23 17:52:11+00:00
51.526473,-0.162957,31.2,2023-05-23 17:52:12+00:00
51.526484,-0.162952,31.2,2023-05-23 17:52:13+00:00
51.526515,-0.162926,31.2,2023-05-23 17:52:14+00:00
51.526522,-0.162919,31.2,2023-05-23 17:52:15+00:00
51.526552,-0.162918,31.3,2023-05-23 17:52:16+00:00
51.526562,-0.162919,31.3,2023-05-23 17:52:17+00:00
51.52658,-0.162925,31.3,2023-05-23 17:52:18+00:00
51.526593,-0.162943,31.3,2023-05-23 17:52:19+00:00
51.526606,-0.162954,31.3,2023-05-23 17:52:20+00:00
51.526628,-0.162949,31.2,2023-05-23 17:52:21+00:00
51.526644,-0.16291,31.2,2023-05-23 17:52:22+00:00
51.526652,-0.162898,31.2,2023-05-23 17:52:23+00:00
51.52667,-0.162866,31.2,2023-05-23 17:52:24+00:00
51.526675,-0.162851,31.2,2023-05-23 17:52:25+00:00
51.526697,-0.162808,31.2,2023-05-23 17:52:26+00:00
51.526707,-0.162794,31.2,2023-05-23 17:52:27+00:00
51.526733,-0.162772,31.2,2023-05-23 17:52:28+00:00
51.526763,-0.162741,31.1,2023-05-23 17:52:29+00:00
51.526775,-0.162729,31.1,2023-05-23 17:52:30+00:00
51.526806,-0.16273,31.1,2023-05-23 17:52:31+00:00
51.526839,-0.162727,31.1,2023-05-23 17:52:32+00:00
51.526847,-0.162721,31.1,2023-05-23 17:52:33+00:00
51.526873,-0.162683,31.0,2023-05-23 17:52:34+00:00
51.526881,-0.162668,31.0,2023-05-23 17:52:35+00:00
51.526892,-0.162611,31.0,2023-05-23 17:52:36+00:00
51.52692,-0.162581,31.0,2023-05-23 17:52:37+00:00
51.526928,-0.162563,31.0,2023-05-23 17:52:38+00:00
51.526935,-0.1625,30.9,2023-05-23 17:52:39+00:00
51.526939,-0.16248,30.9,2023-05-23 17:52:40+00:00
51.526948,-0.162436,30.9,2023-05-23 17:52:41+00:00
51.526971,-0.162404,30.9,2023-05-23 17:52:42+00:00
51.526994,-0.16236,30.9,2023-05-23 17:52:43+00:00
51.526999,-0.162343,30.9,2023-05-23 17:52:44+00:00
51.527024,-0.162296,30.8,2023-05-23 17:52:45+00:00
51.527033,-0.16228,30.8,2023-05-23 17:52:46+00:00
51.527056,-0.162234,30.8,2023-05-23 17:52:47+00:00
51.527063,-0.162218,30.8,2023-05-23 17:52:48+00:00
51.527077,-0.162178,30.8,2023-05-23 17:52:49+00:00
51.527102,-0.162149,30.8,2023-05-23 17:52:50+00:00
51.527136,-0.162115,30.7,2023-05-23 17:52:51+00:00
51.52715,-0.162105,30.7,2023-05-23 17:52:52+00:00
51.52718,-0.162062,30.7,2023-05-23 17:52:53+00:00
51.527191,-0.162048,30.7,2023-05-23 17:52:54+00:00
51.527234,-0.162014,30.7,2023-05-23 17:52:55+00:00
51.527251,-0.161978,30.7,2023-05-23 17:52:56+00:00
51.527298,-0.1619,30.6,2023-05-23 17:52:58+00:00
51.527312,-0.161887,30.6,2023-05-23 17:52:59+00:00
51.527332,-0.161846,30.6,2023-05-23 17:53:00+00:00
51.527348,-0.161802,30.5,2023-05-23 17:53:01+00:00
51.527359,-0.16176,30.4,2023-05-23 17:53:02+00:00
51.527366,-0.161712,30.4,2023-05-23 17:53:03+00:00
51.527369,-0.161696,30.4,2023-05-23 17:53:04+00:00
51.527365,-0.161675,30.4,2023-05-23 17:53:05+00:00
51.527353,-0.161648,30.2,2023-05-23 17:53:06+00:00
51.527328,-0.161617,30.2,2023-05-23 17:53:07+00:00
51.527317,-0.161605,30.2,2023-05-23 17:53:08+00:00
51.527304,-0.161579,30.2,2023-05-23 17:53:09+00:00
51.527286,-0.161554,30.1,2023-05-23 17:53:11+00:00
51.527266,-0.16152,30.1,2023-05-23 17:53:12+00:00
51.527261,-0.161513,30.1,2023-05-23 17:53:13+00:00
51.527238,-0.161468,30.1,2023-05-23 17:53:14+00:00
51.527233,-0.161453,30.1,2023-05-23 17:53:15+00:00
51.527215,-0.161412,30.1,2023-05-23 17:53:16+00:00
51.527207,-0.161392,30.1,2023-05-23 17:53:17+00:00
51.527192,-0.161352,30.1,2023-05-23 17:53:18+00:00
51.527165,-0.161308,30.0,2023-05-23 17:53:19+00:00
51.527156,-0.161295,30.0,2023-05-23 17:53:20+00:00
51.527136,-0.161248,30.0,2023-05-23 17:53:21+00:00
51.527127,-0.161232,30.0,2023-05-23 17:53:22+00:00
51.527105,-0.161186,30.0,2023-05-23 17:53:23+00:00
51.527098,-0.161169,30.0,2023-05-23 17:53:24+00:00
51.527097,-0.161112,30.0,2023-05-23 17:53:25+00:00
51.5271,-0.161088,30.0,2023-05-23 17:53:26+00:00
51.527107,-0.161041,30.0,2023-05-23 17:53:27+00:00
51.527106,-0.160996,30.0,2023-05-23 17:53:28+00:00
51.5271,-0.16095,30.0,2023-05-23 17:53:29+00:00
51.527094,-0.160899,30.0,2023-05-23 17:53:30+00:00
51.527074,-0.160865,30.0,2023-05-23 17:53:31+00:00
51.527051,-0.160819,29.9,2023-05-23 17:53:32+00:00
51.527043,-0.160803,29.9,2023-05-23 17:53:33+00:00
51.527019,-0.160764,29.9,2023-05-23 17:53:34+00:00
51.52701,-0.160751,29.9,2023-05-23 17:53:35+00:00
51.526982,-0.160706,29.9,2023-05-23 17:53:36+00:00
51.526971,-0.160692,29.9,2023-05-23 17:53:37+00:00
51.526951,-0.160657,29.9,2023-05-23 17:53:38+00:00
51.52693,-0.160622,29.9,2023-05-23 17:53:39+00:00
51.526909,-0.160575,29.9,2023-05-23 17:53:40+00:00
51.526901,-0.160559,29.9,2023-05-23 17:53:41+00:00
51.526875,-0.160521,29.9,2023-05-23 17:53:42+00:00
51.526863,-0.160505,29.8,2023-05-23 17:53:43+00:00
51.526845,-0.160469,29.8,2023-05-23 17:53:44+00:00
51.526818,-0.160427,29.8,2023-05-23 17:53:45+00:00
51.526808,-0.160413,29.8,2023-05-23 17:53:46+00:00
51.52678,-0.16037,29.8,2023-05-23 17:53:47+00:00
51.526771,-0.160356,29.8,2023-05-23 17:53:48+00:00
51.526746,-0.160312,29.8,2023-05-23 17:53:49+00:00
51.526736,-0.160299,29.8,2023-05-23 17:53:50+00:00
51.526708,-0.160264,29.8,2023-05-23 17:53:51+00:00
51.526699,-0.160247,29.8,2023-05-23 17:53:52+00:00
51.526669,-0.160215,29.8,2023-05-23 17:53:53+00:00
51.526659,-0.160203,29.8,2023-05-23 17:53:54+00:00
51.526639,-0.160174,29.8,2023-05-23 17:53:55+00:00
51.526619,-0.160142,29.8,2023-05-23 17:53:56+00:00
51.526594,-0.160104,29.8,2023-05-23 17:53:57+00:00
51.526586,-0.160093,29.8,2023-05-23 17:53:58+00:00
51.526552,-0.160051,29.8,2023-05-23 17:53:59+00:00
51.526535,-0.160029,29.8,2023-05-23 17:54:00+00:00
51.526516,-0.159987,29.8,2023-05-23 17:54:01+00:00
51.526489,-0.159959,29.8,2023-05-23 17:54:02+00:00
51.526467,-0.159935,29.7,2023-05-23 17:54:03+00:00
51.52644,-0.159895,29.7,2023-05-23 17:54:04+00:00
